Content,Source URL
"Catergory: CHILDREN & YOUTH HEALTH & MEDICAL Vaccination and Childhood Developmental Screening Subsidies Provides subsidised vaccinations and Childhood Development Screenings (CDS) at polyclinics and/or CHAS GP clinics to eligible Singapore Citizens and Permanent Residents. SCHEME HIGHLIGHTS Subsidies of up to $125 at CHAS GP Clinics for nationally-recommended vaccinations Subsidies of up to 75% at polyclinics for nationally-recommended vaccinations Subsidies for Childhood Development Screenings Expand all sections What are the benefits? Subsidies of between $35 to $125 for nationally-recommended vaccinations administered at CHAS GP clinics Up to 75% subsidy for National Adult Immunisation Schedule (NAIS) vaccinations at polyclinics Pioneer Generation and Merdeka Generation seniors will also receive an additional 50% and 25% subsidy from their subsidised vaccination bills respectively Full subsidy for childhood developmental screening at both CHAS GP clinics and polyclinics Who is eligible? How to apply? Where can I find help? Scheme last updated 01 Aug 2021  Last updated 19 May 2024, 5:03:26 pm.",https://supportgowhere.life.gov.sg/schemes/VCDSS/vaccination-childhood-developmental-screening-subsidies
"Catergory: WORK & LEARNING Skills & Training Advisory Services Receive personalised advice on your skills and training needs through one-to-one consultations with Skills Ambassadors. SCHEME HIGHLIGHTS Discover emerging trends across different sectors and insights on in-demand skills and jobs Expand all sections What are the benefits? A free 30 to 45 minute 1-to-1 personalised consultation with a Skills Ambassador to identify: Your skills and training needs to achieve your career goals Skills required to support your career transition or progression Suitable courses and course providers that cater to your needs The various assistance schemes to support your skills upgrading efforts Who is eligible? How to apply? Where can I find help? Scheme last updated 01 Jun 2021  Last updated 19 May 2024, 5:03:26 pm.",https://supportgowhere.life.gov.sg/schemes/SKILLS-ADVISORY/skills-and-training-advisory-services
"Catergory: WORK & LEARNING Critical Core Skills (CCS) Provides information on the essential skills across 3 skills clusters for employability and career development. SCHEME HIGHLIGHTS Includes 16 competencies across 3 skill clusters Supports employability by aiding in the acquisition of technical skills and competencies SkillsFuture Singapore (SSG) has appointed 13 Approved Training Organisations (ATOs) to deliver CCS-aligned modular training programmes Expand all sections What are the benefits? Enhances employability and career development through 16 competencies across 3 skill clusters: Thinking Critically, Interacting with Others, and Staying Relevant Supports career mobility by providing strategies, direction, and motivation for ongoing technical skill development Who is eligible? How to apply? Where can I find help? Scheme last updated 21 May 2024  Last updated 19 May 2024, 5:03:26 pm.",https://supportgowhere.life.gov.sg/schemes/CRICORESK/critical-core-skills-ccs
"Catergory: WORK & LEARNING Education and Career Guidance (ECG) Support students or adults in early or mid-career phase in making informed education and career decisions at various life stages. SCHEME HIGHLIGHTS ECG Counselling available in secondary schools, junior colleges, Millennia Institute, and post-secondary education institutions MySkillsFuture portal offers self-assessment tools and resources for students and adults SkillsFuture Skills and Training Advisory Services provide guidance to identify skills and training needs Expand all sections What are the benefits? Guidance to develop strengths, interests, and abilities for meaningful contributions to society Tools to explore various education and career pathways for continuous learning and advancement Who is eligible? How to apply? Where can I find help? Scheme last updated 21 May 2024  Last updated 19 May 2024, 5:03:26 pm.",https://supportgowhere.life.gov.sg/schemes/ECG/education-career-guidance-ecg
"Catergory: WORK & LEARNING Jobs-Skills Integrators Targeted at companies building industry-relevant skills and individuals seeking relevant jobs and skills matches. SCHEME HIGHLIGHTS Pilot for Jobs-Skills Integrator in Precision Engineering, Retail, and Wholesale Trade sectors Employers gain access to training courses and skilled jobseekers Individuals receive careers advisory and job matching services Expand all sections What are the benefits? For Individuals: Training courses with integrated career services that can equip you with in-demand skills to help you transit into or within the sector Sector-specific career advisory services and job matching support, including opportunities that will enhance your career prospects Careers advisory for employees to explore development opportunities within the company or sector A central point of contact for referrals to training and job matching services For Employers: Tailored training courses to meet the specific skills needs of your workforce Access to job seekers with the necessary skills ready to start careers in targeted sector Who is eligible? How to apply? Where can I find help? Scheme last updated 21 May 2024  Last updated 19 May 2024, 5:03:26 pm.",https://supportgowhere.life.gov.sg/schemes/JOBSKLINT/jobs-skills-integrators
"Catergory: WORK & LEARNING Singapore Workforce Skills Qualifications A national credential system that trains, develops, assesses and certifies skills and competencies for the workforce. SCHEME HIGHLIGHTS WSQ is a national credential system for skills and competencies certification No academic prerequisites required for entry, recognises prior work experience and credentials Expand all sections What are the benefits? Acquire job role-specific skills and competencies through competency-based training Gain portable credentials to improve employability and mobility Access to bite-sized modules leading to Statements of Attainment and full WSQ qualifications Quality assured qualifications awarded by SkillsFuture Singapore or in partnership with established awarding bodies Who is eligible? How to apply? Where can I find help? Scheme last updated 21 May 2024  Last updated 19 May 2024, 5:03:26 pm.",https://supportgowhere.life.gov.sg/schemes/SGWSQ/singapore-workforce-skills-qualifications
"Catergory: WORK & LEARNING SkillsFuture Fellowships Awards a $10,000 monetary award to support skills mastery for eligible Singapore Citizens. SCHEME HIGHLIGHTS Receive $10,000 to continue your learning journey Open to Singapore Citizens with at least 10 years of working experience in the same (or related) industry or job function Expand all sections What are the benefits? Monetary award of $10,000 for skills mastery and lifelong learning National recognition by the President of the Republic of Singapore Opportunities to inspire and mentor future talent Who is eligible? How to apply? Where can I find help? Scheme last updated 21 May 2024  Last updated 19 May 2024, 5:03:26 pm.",https://supportgowhere.life.gov.sg/schemes/SFFELLOW/skillsfuture-fellowships
"Catergory: WORK & LEARNING SkillsFuture for Digital Workplace Equips Singapore Citizen adults with essential digital skills for the evolving digital economy. SCHEME HIGHLIGHTS Develop a deep understanding of critical digital competencies for the evolving economy Safely navigate technology-rich environments with cybersecurity awareness Master various digital tools, including nationally recognized platforms, for strategic data utilization Expand all sections What are the benefits? Navigate technology-rich environments with awareness of cybersecurity risks, ensuring secure work practices Acquire proficiency in diverse digital applications and tools, including nationally recognized platforms, while understanding the strategic use of data and information Gain insights into essential jobs and digital skills needed in today's and tomorrow's digital economy Who is eligible? How to apply? Where can I find help? Scheme last updated 21 May 2024  Last updated 19 May 2024, 5:03:26 pm.",https://supportgowhere.life.gov.sg/schemes/SFDWP/skillsfuture-digital-workplace
"Catergory: WORK & LEARNING SkillsFuture Leadership Development Initiative Provides leadership development opportunities for eligible Singapore Citizens to become future business leaders. SCHEME HIGHLIGHTS Develop critical leadership competencies through sectoral leadership programmes Join the SG Leaders Network to connect with other leaders Expand all sections What are the benefits? Gain critical leadership competencies and experiences through corporate leadership programmes Who is eligible? How to apply? Where can I find help? Scheme last updated 21 May 2024  Last updated 19 May 2024, 5:03:26 pm.",https://supportgowhere.life.gov.sg/schemes/SFLEADDEV/skillsfuture-leadership-development-initiative
"Catergory: WORK & LEARNING SkillsFuture Mid-Career Enhanced Subsidy Provides up to 90% subsidy on course fees for Singapore Citizens aged 40 and above. SCHEME HIGHLIGHTS Up to 90% subsidy on course fees for Singapore Citizens aged 40 and above At least 90% subsidy on programme costs for MOE-subsidised courses at institutions like Autonomous Universities, Polytechnics, and ITE Expand all sections What are the benefits? Up to 90% subsidy on course fees for courses offered by SkillsFuture Singapore (SSG)-appointed Continuing Education and Training (CET) Centres At least 90% subsidy on programme costs for Ministry of Education (MOE)-subsidised full-time and part-time courses at institutions like Autonomous Universities, Polytechnics, and the Institute of Technical Education For certifiable-skills training courses, up to 70% subsidy on course fees Who is eligible? How to apply? Where can I find help?  Scheme last updated 21 May 2024  Last updated 19 May 2024, 5:03:26 pm.",https://supportgowhere.life.gov.sg/schemes/SFMCES/skillsfuture-mid-career-enhanced-subsidy
"Catergory: WORK & LEARNING SkillsFuture Series Provides short, industry-relevant training for in-demand skills in Care, Digital, Green, and Industry 4.0 sectors. SCHEME HIGHLIGHTS Offers short, industry-relevant training programmes Focus on emerging skills in Care, Digital, Green, and Industry 4.0 sectors Training across Basic, Intermediate, and Advanced levels for different proficiencies Expand all sections What are the benefits? Training across Basic, Intermediate, and Advanced levels to match different skill proficiencies Acquire foundational or advanced skills to boost career prospects and enhance employability Who is eligible? How to apply? Where can I find help? Scheme last updated 21 May 2024  Last updated 19 May 2024, 5:03:26 pm.",https://supportgowhere.life.gov.sg/schemes/SFSERIES/skillsfuture-series
"Catergory: WORK & LEARNING SkillsFuture Work-Study Certificate Provides industry-relevant skills and knowledge related to discipline of study through a work-study arrangement for individuals. SCHEME HIGHLIGHTS Receive a sign-on incentive of S$5,000 Acquire relevant work experience and skills valued by the industry Potential for skills-based wage increments and career advancement upon completion Expand all sections What are the benefits? Full-time employment with a competitive starting salary Industry-recognised certificate upon completion Sign-on incentive of S$5,000 Potential for skills-based wage increments and career advancement based on performance Who is eligible? How to apply? Where can I find help? Scheme last updated 21 May 2024  Last updated 19 May 2024, 5:03:26 pm.",https://supportgowhere.life.gov.sg/schemes/SFWKSTCERT/skillsfuture-work-study-certificate
"Catergory: WORK & LEARNING SkillsFuture Work-Study Degree Provides work-relevant skills through on-the-job training and classroom learning for students and working adults. SCHEME HIGHLIGHTS Structured on-the-job training with classroom learning Tuition fee sponsorship, stipends, and potential sign-on bonuses from sponsoring companies Opportunity for career offers from sponsoring companies upon graduation Expand all sections What are the benefits? Gain work-relevant skills through a blend of classroom learning and structured on-the-job training Receive financial support from sponsoring companies, which may include tuition fee sponsorship, stipends, and sign-on bonuses Opportunities for career advancement with the sponsoring company after graduation Flexible study modes with Term-in/Term-out or Work-day/Study-day options Who is eligible? How to apply? Where can I find help? Scheme last updated 21 May 2024  Last updated 19 May 2024, 5:03:26 pm.",https://supportgowhere.life.gov.sg/schemes/SFWKSTDEG/skillsfuture-work-study-degree
"Catergory: WORK & LEARNING SkillsFuture Work-Study Diploma Provides a head-start in career related to discipline of study for eligible fresh Institute of Technical Education (ITE) graduates. SCHEME HIGHLIGHTS Receive a sign-on incentive of $5,000 for eligible fresh graduates Competitive starting salary and full-time employment with participating companies Attain an industry-recognised Diploma-level qualification Expand all sections What are the benefits? Competitive starting salary and full-time employment with participating companies Structured on-the-job training and mentorship over 12 to 36 months Attainment of an industry-recognised Diploma-level qualification Sign-on incentive of $5,000 for eligible fresh graduates Potential for wage increments and career advancement based on performance Who is eligible? How to apply? Where can I find help? Scheme last updated 21 May 2024  Last updated 19 May 2024, 5:03:26 pm.",https://supportgowhere.life.gov.sg/schemes/SFWKSTDIP/skillsfuture-work-study-diploma
"Catergory: WORK & LEARNING SkillsFuture Work-Study Post-Diploma Provides a $5,000 sign-on incentive and industry-recognised qualifications for eligible fresh Polytechnic graduates. SCHEME HIGHLIGHTS Receive a sign-on incentive of $5,000 for eligible fresh Polytechnic graduates Competitive starting salary and full-time employment with participating companies Attain an industry-recognised Post-Diploma qualification or professional certification Expand all sections What are the benefits? Competitive starting salary with full-time employment at participating companies Attain an industry-recognised Post-Diploma qualification or professional certification $5,000 sign-on incentive for eligible fresh Polytechnic graduates Potential for skills-based wage increments and career advancement upon programme completion Who is eligible? How to apply? Where can I find help? Scheme last updated 21 May 2024  Last updated 19 May 2024, 5:03:26 pm.",https://supportgowhere.life.gov.sg/schemes/SFWKSTPDIP/skillsfuture-work-study-post-diploma
"Catergory: DISABILITY SUPPORT FINANCIAL SUPPORT CareShield Life Provides basic financial support for Singaporeans who become severely disabled, especially during old age, and need long-term care. SCHEME HIGHLIGHTS Monthly payouts start at $624 in 2022 and increase over time Apply through AIC's eService Portal (eFASS) Apply now Expand all sections What are the benefits? Lifetime cash payouts as long as you remain severely disabled Increasing monthly payouts, starting at $624 in 2022 and increases annually until age 67 or when a successful claim is made, whichever is earlier Who is eligible? How to apply? Where can I find help? Scheme last updated 20 May 2024  Last updated 19 May 2024, 5:03:26 pm.",https://supportgowhere.life.gov.sg/schemes/CARESHIELD/careshield-life
"Catergory: DISABILITY SUPPORT FINANCIAL SUPPORT ElderFund Provides monthly cash supplement to severely disabled lower-income Singapore Citizens, who are not able to benefit from other schemes, and have low MediSave balances and inadequate personal savings to meet their long-term care needs. SCHEME HIGHLIGHTS Up to $250 cash per month Apply now Expand all sections What are the benefits? Eligible Singapore Citizens can receive up to $250 cash per month for as long as they remain eligible, and meet the terms and conditions needed for receipt of payment. Who is eligible? How to apply? Where can I find help? Scheme last updated 20 May 2024  Last updated 19 May 2024, 5:03:26 pm.",https://supportgowhere.life.gov.sg/schemes/ELDERFUND/elderfund
"Catergory: DISABILITY SUPPORT FINANCIAL SUPPORT ElderShield Provides basic financial support to those who become severely disabled, especially during old age, and need long-term care. SCHEME HIGHLIGHTS Receive up to $400 per month for up to 5 or 6 years Expand all sections What are the benefits? Monthly cash payouts of $300 or $400 for up to 5 or 6 years upon severe disability, depending on the plan. Who is eligible? How to apply? Where can I find help? Scheme last updated 20 May 2024  Last updated 19 May 2024, 5:03:26 pm.",https://supportgowhere.life.gov.sg/schemes/ELDERSHIELD/eldershield
"Catergory: DISABILITY SUPPORT FINANCIAL SUPPORT SENIORS Interim Disability Assistance Scheme (IDAPE) Provides monthly cash supplement for elderly Singapore Citizen with disabilities and who is not eligible for ElderShield due to age criteria or had pre-existing disabilities. SCHEME HIGHLIGHTS Receive $150 or $250 monthly cash payout for up to 72 months Processing time takes up to 8 weeks Apply through AICâ€™s eService portal (eFASS) Apply now Expand all sections What are the benefits? For seniors who develop severe disabilities, they can receive $150 or $250 monthly cash payout (depending on their financial circumstances) for up to 72 months. Who is eligible? How to apply? Where can I find help? Scheme last updated 20 May 2024  Last updated 19 May 2024, 5:03:26 pm.",https://supportgowhere.life.gov.sg/schemes/IDAPE/interim-disability-assistance-scheme-idape
"Catergory: DISABILITY SUPPORT FINANCIAL SUPPORT MediSave Care Allows severely disabled Singaporeans to make monthly cash withdrawals from their own and/or their spouseâ€™s MediSave Account for long-term care. SCHEME HIGHLIGHTS Withdraw up to $200 per month Apply through AIC's eService Portal (eFASS), or in person at AIC Link offices Apply now Expand all sections What are the benefits? Withdraw up to $200 per month from your own and/or your spouse's MediSave Account for long-term care. Withdrawal amounts are dependent on the care recipient and/or their spouseâ€™s MediSave Account balance Who is eligible? How to apply? Where can I find help? Scheme last updated 20 May 2024  Last updated 19 May 2024, 5:03:26 pm.",https://supportgowhere.life.gov.sg/schemes/MEDISAVE_CARE/medisave-care
"Catergory: WORK & LEARNING Career Guidance (Polaris) Polaris is a suite of personalised career guidance programmes by Workforce Singapore (WSG) and its appointed providers, Ingeus and Angus Knight (AKG, formerly known as Maximus). The Polaris career guidance programmes are designed for employed individuals who want to elevate their careers through career planning. SCHEME HIGHLIGHTS Polaris programmes by Ingeus and AKG have a nominal fee of either $40 or $90 (subject to GST) depending on the programme content and duration. Fees for Polaris by WSG will be announced later Programmes range from two weeks to three months in duration Expand all sections What are the benefits? Personalised career guidance by a certified career coach to help you make informed career decisions Tailored Career Development Plan to support your professional growth Who is eligible? How to apply? Where can I find help? Scheme last updated 08 May 2024  Last updated 19 May 2024, 5:03:26 pm.",https://supportgowhere.life.gov.sg/schemes/CGPOLARIS/career-guidance-polaris
"Catergory: WORK & LEARNING Career Trial for Jobseekers Encourages jobseekers and host companies who are unsure about the job fit to engage in a short-term trial before considering formal employment. SCHEME HIGHLIGHTS Receive a training allowance of $7.50 to $15.00 per hour during the career trial period Retention incentive of $500 for 3 months post-trial, and $1,000 for 6 months post-trial, depending on eligibility Apply now Expand all sections What are the benefits? Training Allowance (TA) ranging from $7.50 to $15.00 per hour during the trial period Retention Incentive (RI) of $500 for staying employed for 3 months post-trial Additional Retention Incentive (ARI) of $1,000 for staying employed for 6 months post-trial, subject to additional criteria Who is eligible? How to apply? Where can I find help? Scheme last updated 08 May 2024  Last updated 19 May 2024, 5:03:26 pm.",https://supportgowhere.life.gov.sg/schemes/CAREERTJS/career-trial-jobseekers
"Catergory: WORK & LEARNING DISABILITY SUPPORT Employment Support for Persons with Disabilities Enhances the employability of, and increases employment options for, Persons with Disabilities (PWDs) by providing access to career advisory services, training courses, and post-placement job support. Administered by SG Enable. SCHEME HIGHLIGHTS Career advisory services to help establish job readiness, and identify training and career options Course fee subsidies of up to 95% for SG Enableâ€™s list of curated training courses Received training allowance of $6 per hour, and training commitment award of $100 per completed course Expand all sections What are the benefits? Career advisory services to help determine job readiness and explore career pathways Up to 95% subsidy on course fees for SG Enableâ€™s list of curated training courses Training allowance at $6 per hour for course duration Training commitment award of $100 for each completed course Who is eligible? How to apply? Where can I find help? Scheme last updated 08 May 2024  Last updated 19 May 2024, 5:03:26 pm.",https://supportgowhere.life.gov.sg/schemes/EMPSUPPWD/employment-support-persons-disabilities
"Catergory: WORK & LEARNING SENIORS Employment Support for Seniors Provides career advisory and job-matching services for senior jobseekers aged 50 and above. Administered by Centre for Seniors (CFS). SCHEME HIGHLIGHTS Career advisory services to assess job readiness and explore career options Job-matching services to access job opportunities Expand all sections What are the benefits? Career advisory services to help seniors establish job readiness and identify possible training and career options Job-matching services to gain access to meaningful job opportunities from forward-thinking organisations Who is eligible? How to apply? Where can I find help? Scheme last updated 08 May 2024  Last updated 19 May 2024, 5:03:26 pm.",https://supportgowhere.life.gov.sg/schemes/EMPSUPSN/employment-support-seniors
"Catergory: WORK & LEARNING Job Opportunities (Yellow Ribbon) Provides career support and job access to help ex-offenders reintegrate into the workforce. Administered by Yellow Ribbon Singapore (YRSG). SCHEME HIGHLIGHTS Career advisory services to increase access to employment opportunities Prepares unemployed ex-offenders to re-enter the workforce Career retention support to ease re-integration and stay in employment Expand all sections What are the benefits? Career advisory services to guide ex-offenders in finding suitable employment and improved access to employment opportunities Prepares unemployed ex-offenders to re-enter the workforce Provides ex-offenders with career retention support to ease re-integration and stay in employment Who is eligible? How to apply? Where can I find help? Scheme last updated 08 May 2024  Last updated 19 May 2024, 5:03:26 pm.",https://supportgowhere.life.gov.sg/schemes/JOBOPPYR/job-opportunities-yellow-ribbon
"Catergory: WORK & LEARNING volunteer Career Advisors initiative Helps individuals tap volunteer Career Advisorsâ€™ industry experience for sector- and occupation-specific career advice and connect with Government programmes and services. SCHEME HIGHLIGHTS Get sector-specific career advice from industry veterans and connected to government programme and services Gain insights into industry trends and skills Expand all sections What are the benefits? For advisor: Opportunity to share occupational/industry insights, to guide and positively impact otherâ€™s career path. Act as the last-mile connection to relevant government programmes and services. For advisee: Get sector- and occupation-specific career advice from industry veterans Access insights into industry trends and skills to inform career decisions Who is eligible? How to apply? Where can I find help? Scheme last updated 08 May 2024  Last updated 19 May 2024, 5:03:26 pm.",https://supportgowhere.life.gov.sg/schemes/VCADVINI/volunteer-career-advisors-initiative
"Catergory: FINANCIAL SUPPORT 2023 Public Transport Voucher (PTV) Exercise Provides lower-income households with PTVs to cope with the fare adjustment from 23 December 2023. SCHEME HIGHLIGHTS PTVs worth $50 each, which can be used to top up fare cards or buy monthly passes Applications will take around 4 to 6 weeks to process Apply online or at Community Centres/Clubs from 15 Jan 2024 to 31 Oct 2024 Apply now Expand all sections What are the benefits? PTVs worth $50 each, which can be used to top up fare cards or buy monthly passes. Who is eligible? How to apply? Where can I find help? Scheme last updated 07 May 2024  Last updated 19 May 2024, 5:03:26 pm.",https://supportgowhere.life.gov.sg/schemes/PTV/2023-public-transport-voucher-ptv-exercise
"Catergory: WORK & LEARNING Career Conversion Programme (CCP) for Individuals Supports mid-career individuals to undergo skills conversion and switch into new jobs or sectors that have good longer-term prospects. SCHEME HIGHLIGHTS Reskilling support for mid-career individuals to move into new jobs or sectors that have good longer-term prospects Up to 90% salary support Career Conversion Programme (CCPs) across around 30 sectors Apply now Expand all sections What are the benefits? Industry-recognised training to move into new occupations or sectors with good prospects Salary support of up to 90% for mid-career workers Embark on a new career with CCPs across around 30 sectors Who is eligible? How to apply? Where can I find help? Scheme last updated 07 May 2024  Last updated 19 May 2024, 5:03:26 pm.",https://supportgowhere.life.gov.sg/schemes/CCPIND/career-conversion-programme-ccp-individuals
"Catergory: FINANCIAL SUPPORT Workfare Transport Concession Scheme Provides recipients of Workfare Income Supplement with concessionary rates for travel on public transport. SCHEME HIGHLIGHTS Discount of up to 25% off adult public transport fares and option to buy monthly pass at $96 per month Applications takes around 2 to 4 weeks to process Apply online or at any SimplyGo Ticket Office Apply now Expand all sections What are the benefits? Discount of up to 25% off adult public transport fares Option to purchase Monthly Public Transport Concession Pass at $96 per month for unlimited travel on train and basic bus services Who is eligible? How to apply? Where can I find help? Scheme last updated 07 May 2024  Last updated 19 May 2024, 5:03:26 pm.",https://supportgowhere.life.gov.sg/schemes/WTCS/workfare-transport-concession-scheme
"Catergory: FINANCIAL SUPPORT HOUSING & SHELTER CPF Housing Grant Provide more support for first-time homebuyers to purchase resale HDB flats. SCHEME HIGHLIGHTS Up to $80,000 for eligible first-time homebuyers purchasing resale HDB flats Increased by $30,000 for eligible First-Timer families purchasing 2-room to 4-room resale HDB flats Increased by $10,000 for eligible First-Timer families purchasing 5-room or larger resale HDB flats Expand all sections What are the benefits? Eligible First-Timer families Qualify for $80,000 grant when purchasing 2-room to 4-room resale flats Qualify for $50,000 grant when purchasing 5-room or larger resale flats Eligible First-Timer singles Qualify for $40,000 grant when purchasing 2-room to 4-room resale flats Qualify for $25,000 grant when purchasing 5-room resale flats Who is eligible? How to apply? Where can I find help? Scheme last updated 06 May 2024  Last updated 19 May 2024, 5:03:26 pm.",https://supportgowhere.life.gov.sg/schemes/CPF-HG/cpf-housing-grant
"Catergory: DISABILITY SUPPORT Persons with Disabilities Concession Card Provides persons with disabilities with concessionary rates for travel on public transport. SCHEME HIGHLIGHTS Discount of up to 55% off adult public transport fares and option to buy monthly pass at $58 per month Applications will take around 2 to 4 weeks to process Apply online via SG Enable website Apply now Expand all sections What are the benefits? Discount of up to 55% off for adult public transport fares Option to purchase Monthly Public Transport Concession Pass at $58 per month for unlimited travel on train and basic bus services No additional fares for distance beyond 7.2km Who is eligible? How to apply? Where can I find help? Scheme last updated 06 May 2024  Last updated 19 May 2024, 5:03:26 pm.",https://supportgowhere.life.gov.sg/schemes/PWD-CONCESSION/persons-disabilities-concession-card
"Catergory: WORK & LEARNING SkillsFuture Credit For Singapore Citizens aged 25 and above to pay for or offset the out-of-pocket course fees of approved courses. SCHEME HIGHLIGHTS SkillsFuture Credits can be used on top of existing SSG course fee subsidies Submit your claim via MySkillsFuture within 60 days before course starts No application required Expand all sections What are the benefits? Singapore Citizens aged 25 and above will receive an opening credit of S$500. Opening credits will not expire. A one-off SkillsFuture Credit top-up of $500 was provided to every Singapore Citizen aged 25 and above as at 31 December 2020. These credits will expire on 31 December 2025. Can be used on top of existing government course subsidies to pay for a wide range of approved skills-related courses, such as: Courses subsidised or approved by SkillsFuture Singapore including online courses Selected courses offered by Ministry of Education (MOE)-funded institutions Courses supported by public agencies SkillsFuture@PA courses offered by the Peopleâ€™s Association, courses offered by the Infocommunications Media Development Authority of Singapore (IMDA)â€™s Silver Infocomm Junctions and selected courses under National Silver Academy Who is eligible? How to apply? Where can I find help? Scheme last updated 06 May 2024  Last updated 19 May 2024, 5:03:26 pm.",https://supportgowhere.life.gov.sg/schemes/SKILLSFUTURE_CREDITS/skillsfuture-credit
"Catergory: DISABILITY SUPPORT FINANCIAL SUPPORT Taxi Subsidy Scheme (TSS) For persons with permanent disabilities who are medically certified as unable to take public transport and totally dependent on taxi for travel to school, work or SG Enable-supported training. SCHEME HIGHLIGHTS Up to 80% means-tested subsidy for taxi travel Processing takes up to 15 working days upon submission Applications can be submitted online, email and mail Apply now Expand all sections What are the benefits? Up to 80% means-tested subsidy for taxi travel Who is eligible? How to apply? Where can I find help? Scheme last updated 06 May 2024  Last updated 19 May 2024, 5:03:26 pm.",https://supportgowhere.life.gov.sg/schemes/TSS/taxi-subsidy-scheme-tss
"Catergory: FINANCIAL SUPPORT WORK & LEARNING Workfare Skills Support (WSS) Scheme Provides training allowance and cash incentives to encourage lower-wage Singaporean workers to upskill via training. SCHEME HIGHLIGHTS Training allowance of $6 per training hour for self-sponsored trainees Training commitment award of up to $800 for achieving the required certifications Employee: No application needed; Self-employed person: Apply at any of WSGâ€™s Careers Connect or NTUCâ€™s e2i centres Expand all sections What are the benefits? Training allowance (TA) of $6 per training hour for self-sponsored trainees Training commitment award of up to $1,000 for achieving the required certifications Who is eligible? How to apply? Where can I find help? Scheme last updated 06 May 2024  Last updated 19 May 2024, 5:03:26 pm.",https://supportgowhere.life.gov.sg/schemes/WSS/workfare-skills-support-wss-scheme
"Catergory: FINANCIAL SUPPORT Assurance Package (AP) Cash $700 to $2,250 cash payouts over 5 years from 2022 to 2026 for adult Singapore Citizens aged 21 and above, residing in Singapore, based on Assessable Income and number of properties owned. SCHEME HIGHLIGHTS $700 to $2,250 cash payouts for adult Singapore Citizens aged 21 and above Payouts will be disbursed in December over 5 years from 2022 to 2026 No application needed Expand all sections What are the benefits? Cash payouts of $700 to $2,250 in December over 5 years from 2022 to 2026. Who is eligible? How to apply? Where can I find help? Scheme last updated 26 Apr 2024  Last updated 19 May 2024, 5:03:26 pm.",https://supportgowhere.life.gov.sg/schemes/GST-CASH/assurance-package-ap-cash
"Catergory: HEALTH & MEDICAL SENIORS CHILDREN & YOUTH Assurance Package (AP) MediSave MediSave top-up of $150 each year from 2023 to 2025, for Singapore Citizens aged 20 and below, or 55 and above, residing in Singapore. SCHEME HIGHLIGHTS $150 MediSave top-up each year, for Singapore Citizens aged 20 and below or 55 and above Top-ups will be credited in February from 2023 to 2025 No application needed Expand all sections What are the benefits? $150 MediSave top-up each year, for Singapore Citizens aged 20 and below or 55 and above from 2023 to 2025 Top-ups will be credited in February from 2023 to 2025 Who is eligible? How to apply? Where can I find help? Scheme last updated 26 Apr 2024  Last updated 19 May 2024, 5:03:26 pm.",https://supportgowhere.life.gov.sg/schemes/MEDISAVE-TOPUP/assurance-package-ap-medisave
"Catergory: FINANCIAL SUPPORT SENIORS Assurance Package (AP) Seniors' Bonus $600 to $900 cash payouts over 3 years from 2023 to 2025 for eligible Singapore Citizens aged 55 and above. SCHEME HIGHLIGHTS $600 to $900 cash payouts to eligible Singapore Citizens aged 55 and above Payouts will be disbursed in February over 3 years, from 2023 to 2025 No application needed Expand all sections What are the benefits? Cash payouts of $600 to $900 for eligible Singapore Citizens aged 55 and above in February over 3 years, from 2023 to 2025. Who is eligible? How to apply? Where can I find help? Scheme last updated 26 Apr 2024  Last updated 19 May 2024, 5:03:26 pm.",https://supportgowhere.life.gov.sg/schemes/GST-SENIORS/assurance-package-ap-seniors-bonus
"Catergory: FINANCIAL SUPPORT Community Development Council (CDC) Vouchers Can be used at participating heartland merchants and hawkers, as well as participating supermarkets. SCHEME HIGHLIGHTS $800 of vouchers in 2024 and $300 of vouchers in 2025 for Singaporean households $500 of vouchers have been disbursed in Jan 2024; an additional $300 of vouchers will be disbursed in end-Jun 2024 and in Jan 2025 No application needed Expand all sections What are the benefits? Each Singaporean household can claim $500 in CDC Vouchers from 3 January 2024 In addition, each Singaporean household can claim $300 in CDC Vouchers each in end-June 2024 and in January 2025 (total $600 in CDC Vouchers) The vouchers in each tranche are allocated equally for spending at participating heartland merchants and hawkers as well as participating supermarkets Who is eligible? How to apply? Where can I find help? Scheme last updated 26 Apr 2024  Last updated 19 May 2024, 5:03:26 pm.",https://supportgowhere.life.gov.sg/schemes/CDC/community-development-council-cdc-vouchers
"Catergory: HEALTH & MEDICAL FINANCIAL SUPPORT Community Health Assist Scheme (CHAS) Provides subsidies for medical and dental care at participating GPs and dental clinics for all Singapore Citizens. SCHEME HIGHLIGHTS Subsidies at participating clinics for selected illnesses, conditions, dental services, health screenings and vaccinations Processing time takes up to 15 working days Apply now Expand all sections What are the benefits? Subsidies at participating clinics for selected illnesses, conditions, and dental services Subsidised nationally-recommended health screenings and vaccinations Who is eligible? How to apply? Where can I find help? Scheme last updated 26 Apr 2024  Last updated 19 May 2024, 5:03:26 pm.",https://supportgowhere.life.gov.sg/schemes/CHAS/community-health-assist-scheme-chas
