Name;Description;Link;Full Content;Who can apply;What to expect;How to apply;Contact;Source URL
Movements For Health M4H Fund The Majurity Trust;"The Movements For Health M4H Fund aims to help community partners initiate social movements that will activate communities to adopt and advocate healthier lifestyles to improve their health outcomes.
The project proposed must focus on influencing health behaviour relevant to the following themes for adults 4060 years old or childrenyouth

Physical Activity
Nutrition
Sleep";httpswww.sgsocialsupport.comresource2rSKBGRgR2;No Content Found;Eligibility Criteria Community organisations eg. Social enterprises NonProfit Organisations and organisations with prior experience conducting communitybased initiatives The organisation must be an entity registered with the Accounting and Corporate Regulatory Authority ACRA or the Registry of Societies Interested in creating a healthrelated movement in the Western Region of Singapore and other sites Good track record of serving the community;We invite social and healthminded innovators to submit their Grant proposal. Successful applicants can receive grant funding of up to 75 of project costs capped at 150000 per year over 2 years.;Please contact the organisation for more details.;Movements For Health M4H Fund Website;httpswww.sgsocialsupport.comresource2rSKBGRgR2
Musim Mas BlueStar Fund The Majurity Trust;"The Musim Mas BlueStar Fund aims to support initiatives that address the mental health needs of children and youth in Singapore.
The Musim Mas BlueStar Fund seeks to address the escalating mental health challenges among schoolgoing children and youth. Suicide remains the biggest cause of death for those aged 1029 in Singapore. Highlighted by the 2022 National Population Health Survey poor mental health rose from 13.4 in 2020 to 17 in 2022. The number of adolescents ages 1319 seen at the Institute of Mental Health for depression also rose by approximately 60 between 2015 and 2020.";httpswww.sgsocialsupport.comresourceb5SNnW2Nd5Z;No Content Found;Please contact the organisation for more details.;Please contact the organisation for more details.;Please contact the organisation for more details.;Musim Mas BlueStar Fund The Majurity Trust Website;httpswww.sgsocialsupport.comresourceb5SNnW2Nd5Z
National Youth Fund Youth Leadership Development;Outstanding youth leaders who wish to pursue training and development in reputable local and international platforms with the intent of leading community projectsinitiatives or starting new positive social movements.;httpswww.sgsocialsupport.comresourceSgBYcnMCQDS;No Content Found;Youth or youth leaders who have a strong record of community involvement may apply. Applicants must be Singaporean or Singaporean Permanent Residents aged 15  35 years. Youth sector organisations youth social enterprises schools and Institutes of Higher Learning i.e. Institutes of Technical Education Polytechnics and Universities.;Successful applicants will receive up to 80 of the total allowable project cost for each project by an organisationschoolIHLindividual youths. For further information please refer to the grant guidelines.;Application is open throughout the year and must be submitted online at least 2 months before the start of the project.;National Youth Council Website;httpswww.sgsocialsupport.comresourceSgBYcnMCQDS
National Youth Fund Capability Development National Youth Council;The 100M National Youth Fund NYF encourages and supports groundup youth initiatives and innovations that benefit the community.Projects that strengthen organisational internal capabilities and capacities. This includes the development of the respective organisations internal capabilities in the areas of research resource or programme development and manpower.;httpswww.sgsocialsupport.comresource3gwDCbkFvh;No Content Found;Youth sector organisations youth social enterprises schools and Institutes of Higher Learning i.e. Institutes of Technical Education Polytechnics and Universities. Youth Youth leaders who have strong track record of community involvement. Applicants must be SingaporeanSingaporean Permanent Residents aged between 15 and 35 years.;While the project must be organised on a costsharing basis the NYF funds up to 80 of the total allowable project cost for each project by an organisationschoolIHLindividual youths.;From 30 August 2021 applications for the National Youth Fund NYF Youth ProgrammesCapability Development YPCD grant will only be accepted during the thematic partnership grant call periods provided they fall within the specified themes and will be evaluated on a firstcome firstserved basis. You may refer to the factsheet here for more information on the thematic partnership calls.;National Youth Council Website;httpswww.sgsocialsupport.comresource3gwDCbkFvh
North West WeCare Fund North West CDC;"North West WeCare Fund was launched in 2013 to support groundup initiatives in building a caring North West community. Besides providing funding North West CDC also extends project management expertise and advice aggregate community resources and connect relevant partners together to support and build up on these initiatives.
The North West WeCare Fund provides funding for 100 of net deficit up to a maximum of 10000 whichever is lower for each initiative. The aim is to encourage residents community groups including social service agencies and schools to support the community and take ownership through initiating groundup programmes that benefit the North West community";httpswww.sgsocialsupport.comresourcey5vdHBPYMRX;No Content Found;"he North West WeCare Fund is open to voluntary groups grassroots organisations GROs schools and social service agencies SSAs
Applicant Profile Groundup initiative driven by volunteers GROs schools or SSAs Volunteers who work with schools SSAs or GROs e.g Citizens Consultative Committee
CCCs Community Development and Welfare Funds CDWFs etc. may apply North West WeCare Fund is open to applications from Social Service Agency SSA volunteer groups or schools. Individuals who are keen to apply for the funding to initiate projects within the community are also encouraged to contact the CDC to discuss further.";Please contact the organisation for more details.;Interested parties may apply through the North West WeCare Fund here .;North West CDC 6248 5566 northwestcdc@pa.gov.sg Website;httpswww.sgsocialsupport.comresourcey5vdHBPYMRX
OSCAR Fund;The OSCAR fund by Temasek Foundation aims to help communities uplift the vulnerable and foster an environment of care through groundup selfhelp philanthropic initiatives by citizens and residents. This is an extension and expansion of the original Oscar@Sg Fund previously administered by Temasek Trust.;httpswww.sgsocialsupport.comresourcekLQAQnvgNMg;No Content Found;Please contact the organisation for more details.;If your application is approved the funding support that you can expect is Direct Sponsorship up to lower of 80 of qualifying project costs or S5000 and Further dollarfordollar matching with other funding sources up to S50000 or until project costs are covered with provision to increase up to S100000 in exceptional cases.;"INDIVIDUALSGROUP
Any individual or groups of individuals ORGANISATIONS
Newlyregistered nonprofit organisations less than 3 years";OSCAR Fund oscar@temasekfoundation.org.sg Website;httpswww.sgsocialsupport.comresourcekLQAQnvgNMg
Our Healthy Singapore Fund Health Promotion Board;Our Healthy Singapore Fund OHSF aims to support individuals and organisations to drive notforprofit health promotion initiatives for the community.;httpswww.sgsocialsupport.comresourcem6bKjhyjFvP;No Content Found;For Individuals Singapore Citizen or Permanent Resident who is 18 years old and above currently residing in Singapore.  SingPass will be required to log into the Our SG Grants Portal to submit an application  Applicant must be partnering with a community organization For Organisations  Organisation must be registered in Singapore and did not experience financial embarrassment.  CorpPass will be required to log into the Our SG Grants Portal to submit an application  For organisations that do not belong to any community organization application must be supported by a community organisation Community Organisations refers to entities belonging to i. Social Services Agencies listed with MSF ii. Grassroots Organisations iii. Reputable Academic Institutions iv. Religious Organisations v. NonGovernment Organisations NGO vi. Nonprofit Organisations registered under Institution of a Public Character IPC;OHSF supports partners to implement initiatives that promote one or more of the following areas of health within the community Physical activity Nutrition Mental wellbeing Smoking cessation and prevention Successful applicants can receive cofunding of baseline funding 50 or enhanced funding 80 on supportable project expenditure see FAQ B7 for list capped at 20000 reimbursement value per project application. Baseline Funding Criteria 50  Project meets all criteria A B C A. Scope  Ability to address at least one HPBs Priority Areas B. Community Building  Active partnership with the community andor community organisations C. Feasibility  Quality of Project Application Practicality of Goals and KPIs and Applicants Track Records and Resources Budget Reasonableness Enhanced Funding Criteria 80  Project meets either criteria D or E D. Advocacy Impact  Impact segments that require more targeted approach E. InnovationTransformation  New methods beyond existing approaches;SUBMIT A PROPOSAL You will be required to complete and submit the following documents  Applicant Profile Individual or Applicant Profile Organisation  Budget Template  Other supporting documents e.g. Letter of support from community organisations Referral letter from Referees Financial documents etc. Click here for OHSF Grant Terms and Conditions An optional grant briefing will be conducted to orientate interested partners on the first week of each grant call period. REGISTER YOUR INTEREST Please click on the link above to register your interest for the next Grant Call Briefing. We will extend an invite to you closer to the briefing date.;"Health Promotion Board   Leaflet  OneMap  contributors  Singapore Land Authority Health Promotion Board
3 Second Hospital Avenue 
S168937 Mon  Fri 830am to 530pm 1800 223 1313 6435 3500 ohsf@hpb.gov.sg Website";httpswww.sgsocialsupport.comresourcem6bKjhyjFvP
Our Singapore Fund;Our Singapore Fund supports active citizens who wish to take initiative to meet community needs strengthen community spirit and contribute to nationbuilding. We look for initiatives that a strengthen national identity b foster social mixing and c have the potential to sustain or even scale up over time.;httpswww.sgsocialsupport.comresourcetCRMq8r9GQx;No Content Found;For individuals You must be a Singapore CitizenPermanent Resident who is 18 years old and above and residing in Singapore. SingPass will be required to log into the Our SG Grants portal to submit an application. For groups The organisation and companies The organisation or company must be registered in Singapore. CorpPass will be required to log into the Our SG Grants portal to submit an application.;If your application is approved you may receive funding of up to 80 of supported costs subject to a maximum of 20000 per project. The award of the approved grant shall be effective from the date of acceptance of the Letter of Award and your project must be completed within 12 months. Please also refer to our FAQs below on calculations of the funding provided and disbursement milestones. On average projects are funded at 50 of qualified cost capped at 20000. Although funding for projects is capped at 20000 your awarded grant may be lesser than 20000 subject to project merit assessed qualifying cost etc.;You can submit your Our Singapore Fund application via the Our SG Grants portal at oursggrants.gov.sg;Our Singapore Fund Website;httpswww.sgsocialsupport.comresourcetCRMq8r9GQx
Presentation and Participation Grant National Arts Council;The National Arts Council NACs Presentation and Participation PampP Grant aims to enable a wide range of arts practitioners and organisations to express and enrich our artistic diversity as well as increase arts appreciation and participation in Singapore.;httpswww.sgsocialsupport.comresourceKXsrLURKmXT;No Content Found;The grant is open to individuals organisations and collectives and supports Music EP Publishing ExhibitionPerformance FestivalsConferences;Please refer to the website link below for more info on funding cap for type of projects;Please contact the organisation for more details.;Presentation and Participation Grant National Arts Council Website;httpswww.sgsocialsupport.comresourceKXsrLURKmXT
Quantedge Foundation;Quantedge Foundation Singapore is a registered charity and Institution of a Public Character in Singapore that focuses on improving upward social mobility for children and youth from lowincome or vulnerable backgrounds across different life stages.We also support efforts to promote a more inclusive and caring society in Singapore by raising awareness of vulnerable communities and seedfunding projects to meet their diverse needs.;httpswww.sgsocialsupport.comresourceLwGPCRcPaB;No Content Found;Please contact the organisation for more details.;Please contact the organisation for more details.;Quantedge Foundation believes in allocating resources based on strategic philanthropic priorities. We prefer to fund and participate in targeted programmes with high social impact and measurable outcomes and we expect to play an active role in the design delivery and evaluation of these programmes. As a result we often partner with charitable institutions that have strong corporate governance and a track record for delivering high impact and effective programmes. Please note that we seldom fund unsolicited proposals or general appeals for funding support. In addition we will not consider requests in the following areas Programmes that are not aligned with our charitable objects or philanthropic priorities Direct donations or grants to specific individuals Building or capital projects or Programmes or campaigns with an underlying religious or political purpose. For information on what we typically require to evaluate requests for grants you may refer to the following application forms and templates which we ask our programme partners to complete after exploratory discussions on the potential for collaboration Quantedge Foundation Singapore Programme Proposal Form Quantedge Advancement Initiative Grant Application Form Quantedge Advancement Initiative Grant Budget Template;Quantedge Foundation Website;httpswww.sgsocialsupport.comresourceLwGPCRcPaB
Rahmatan Lil Alamin Foundation Grant Program;Supports projects that will make a real difference in the lives of challenged communities and promote community bonding and humanitarian values.;httpswww.sgsocialsupport.comresourceLGRM4NqWnP3;No Content Found;Approved IPCs Charities Societies Social enterprises Voluntary grassroot organisations groups Faith groups and Schools for projects that will help the foundation realize its objectives.;Please contact the organisation for more details.;Apply online at httpsrlafoundation.org.sgapplyforgrant;Rahmatan Lil Alamin Foundatio Website;httpswww.sgsocialsupport.comresourceLGRM4NqWnP3
RLAF Grant;"RLAF welcomes grant applications from approved IPCs charities societies social enterprises voluntary grassroot organisations groups faith groups and schools for projects that will help the foundation realize its objectives.
It will offer funding support to innovative efforts and initiatives of individuals groups and institutions Muslim and nonMuslims who are interested in conceptualizing and undertaking projects that will make a real difference in the lives of challenged communities and promote community bonding and humanitarian values.";httpswww.sgsocialsupport.comresourcepsSPwnch2vj;No Content Found;Please contact the organisation for more details.;Please contact the organisation for more details.;"Ensure you are a Singaporeregistered organisation. We require an UEN no. in the grant application
Ensure your proposal includes all the necessary details such as programme budget and timeline
Ensure the starting date of the project is at least 3 months before the date of submission
Be informed that the grant will be released on a reimbursement basis  3 months after completion of project and submission of all necessary supporting documents. The foundation does not give grants in advance. Grant Criteria Develop capacity of volunteers and participants of the project
Serve local Singaporean beneficiaries. For overseas projects it is mandatory to have 1 pre and 1 post Community Involvement Projects for local beneficiaries
Promote better understanding and cultivate stronger bonds within and amongst different communities in Singapore. More evaluation points will be given to multifaith teams
Seek alternative funding sources eg Youth Epedition Project Grant Lee Foundation Lien Foundation etc";RLAF Grant rlaf@rlafoundation.org.sg Website;httpswww.sgsocialsupport.comresourcepsSPwnch2vj
SBF Foundation;The Foundations threefold objectives areI. To promote corporate social responsibility CSR and corporate philanthropy to uplift the less privileged and improve our environment.II. To promote the welfare of the lowwage elderly and other disadvantaged employees through partnerships with the business community.III. To promote education and enhance the employability of needy and disadvantaged youths through collaboration with the business community.;httpswww.sgsocialsupport.comresourcekSntWe2feSC;No Content Found;Please contact the organisation for more details.;Please contact the organisation for more details.;Please contact the organisation for more details.;"SBF Foundation   Leaflet  OneMap  contributors  Singapore Land Authority 160 Robinson Road 0601
SBF Center 
S068914 6827 6806 contact@sbffoundation.org.sg Website";httpswww.sgsocialsupport.comresourcekSntWe2feSC
Seed Kindness Fund Singapore Kindness Movement;"Want to achieve a more gracious society by encouraging everyone to start show and spread kindness Seed Kindness Fund SKF supports kindness community projects by youths aged 1426 years old.
SKF is a funding resource of up to 1000 per project which makes a positive difference in Singapores society. Each project will receive 60 of funding upon approval and the remaining 40 funding after project completion.
SKF is also an opportunity for students to take ownership of their contributions to the community through Values In Action VIA projects.";httpswww.sgsocialsupport.comresourceETt3baMHtYs;No Content Found;Please contact the organisation for more details.;SKF is a funding resource of up to 1000 per project which makes a positive difference in Singapores society. Each project will receive 60 of funding upon approval and the remaining 40 funding after project completion.;Please contact the organisation for more details.;Seed Kindness Fund Singapore Kindness Movement Website;httpswww.sgsocialsupport.comresourceETt3baMHtYs
SG Cyber Talent Development Fund Cyber Security Agency of Singapore;To support communities associations and industry partners to Develop new groundup initiatives Sustain existing meaningful initiatives Scale impactful initiatives that aim to engage build and advance the cybersecurity workforce and ecosystem;httpswww.sgsocialsupport.comresource4KwjxJ5Sfxy;No Content Found;Organisations registered in Singapore PreTertiary and Tertiary Institutions Individuals above the age of 18 For communities that are not registered a representative can apply as an individual. However they will not be able to apply for Tier 3 projects. For individuals below the age of 18 they can apply for the fund through their respective educational institutions or teachersincharge For more info;The fund will support 80 of supportable costs or the funding quantum specified for the project tier whichever lower Supportable costs include Training materials Cost of trainerstaff Marketing and Publicity Cost of softwareplatform during event period Venue rental Refreshments If your project is currently funded by another agency or grant the support from the fund will be determined in conjunction with the other agencys grant managers;Applications for proposals will open in January April July and October of each year. All applicants will apply for the fund online through the OurSG Grants Portal  httpsoursggrants.gov.sg  In the portal applicants are required to fill in an application form where they would be required to furnish details such as Objectives of the proposed project Details on the project team Proposed budget;SG Cyber Talent Development Fund Cyber Security Agency of Singapore Website;httpswww.sgsocialsupport.comresource4KwjxJ5Sfxy
SG Eco Fund MSE;"The 50 million SG Eco Fund was set up in 2020 to support projects that advance environmental sustainability and involve the community.
Since independence Singapore has sought to balance economic growth with environmental sustainability and social inclusion. Climate change is a global challenge. Given Singapores constraints as a small and highlyurbanised citystate we must leverage our strengths to enhance our climate resilience and transition to a Zero Waste Nation.
A sustainable and green Singapore can only be achieved with the people private and public sectors working in partnership to protect our environment and keep our public spaces clean green and liveable. Through the SG Eco Fund we hope to enable our community to build a sustainable Singapore for both present and future generations.";httpswww.sgsocialsupport.comresourcetgJ6hM8NFFy;No Content Found;The SG Eco Fund is open to the following applicants Individuals Must be a Singapore Citizen or Permanent Resident above 18 years old and residing in Singapore Groups of Individuals All individuals must be above 18 years old and residing in Singapore and the group must have at least one Singapore Citizen or Permanent Resident Organisations Singaporeregistered organisations including companies charities government and nongovernment organisations Projects must Improve the environment or advance environmental sustainability in Singapore Engage andor involve the community and Not have obtained funding from other government sources. Projects should address at least one area of environmental sustainability including but not limited to the following climate change energy waste water food nature and biodiversity environmental pollution or environmental public health.;The SG Eco Fund works on a cofunding basis. If the application is approved the applicant may receive funding of up to 80 of the supportable cost items subject to a maximum of S1 million. Funding will be provided on a reimbursement basis for no more than three years from the Project start date. Only expenses incurred after the agreed Project start date in the Letter of Offer can be reimbursed. The SG Eco Fund supports the following cost items Professional services e.g. events management workshop facilitation behavioural study audit Venue rental Educational materials e.g. brochures publications books Marketing and publicity e.g. production of posters EDMs photography Logistics and transportation and Equipment and tools necessary for project implementation. The SG Eco Fund does not support the following cost items Overhead costs e.g. manpower payment to team members office space rental production space rental land rental utilities Vehicle fuel and longterm vehicle rental Construction costs for buildings and enclosed structures Food and beverage Gifts and prizes e.g. tokens of appreciation cash prizes vouchers medals Overseas or foreign visitors expenses and fees e.g. air ticket accommodation Media space rental e.g. newspaper TV radio MRT and bus advertisements Goods and Services Tax GST.;Please contact the organisation for more details.;SG Eco Fund MSE sgecofund@mse.gov.sg Website;httpswww.sgsocialsupport.comresourcetgJ6hM8NFFy
SG Strong Fellowship The Majurity Trust;To nurture groundup leaders in their ability to identify sector gaps build their confidence in being able to make a difference and strengthen their longterm commitment to the cause.To guide groundup leaders towards clarity of thought leading to improved quality of community projects for longterm impact.To establish a wellconnected and collaborative community of groundups.;httpswww.sgsocialsupport.comresourcebxH57xZYHE;No Content Found;Individuals that have founded andor are currently leading at least 1 groundup project that has been consistently active for at least the last 2 years in the social environmental sports or arts sectors. A track record of actively journeying with vulnerable communities in Singapore. Applicants must be residing in Singapore and 18 years old and above. Is able to commit to all core activities under the Fellowship programme and participate in 2 supplementary activities.;Fellows can look forward to flexible funding of up to 10000 each along with opportunities to collaborate and pool allocated funding to collectively tackle bigger more complex issues.;Here are the steps towards becoming an SG Strong Fellow Submit an application enquiry Send an expression of interest here . The team will follow up to determine suitability. Submit application Suitable groundup leaders will be invited to submit an application form. Clarications  interviews The team will assess the applications reach out regarding any clarifications and invite shortlisted applicants for a chat. Final decision The team will inform applicants of the application outcome.;The Majurity Trust Website;httpswww.sgsocialsupport.comresourcebxH57xZYHE
SGStrong The Majurity Trust;"SG Strong started as a crisis response fund during Covid pandemic in 2020 to support groundup initiatives.
In partnership with GIC it has now evolved to become Singapores first Groundup Leader Fellowship  investing in outstanding community leaders to deliver systemslevel change.
When Covid19 hit our shores The Majurity Trust with the support of Singaporebased family foundations philanthropists and corporate partners launched the SG Strong Fund in 2020 as a crisis response fund. It was the start of challenging times for Singapore. But the unprecedented difficulties compelled us to do more for groundup initiatives that rose up to face the challenges headon. 10 donors rallied together with 550000 to launch the fund.
In 2021 as the situation stabilised we turned our efforts to focus on recovery from the crisis. With support from the Community Foundation of Singapore we launched Groundup@Sg as a second phase of SG Strong supporting groundup initiatives that were helping to build more resilient communities on the ground.
The COVID19 situation continues to evolve today. The fear that gripped us at the start of the crisis has given way to a new normal as our society adjusts and copes. Despite the unprecedented difficulties we have been facing we continue to see an overwhelming outpouring of kindness strength and resilience in our community. We are humbled and encouraged by the opportunity that The Majurity Trust has been given to support and enable the groundup initiatives to do good.
As we move forward we remain certain that a flourishing groundup ecosystem is key to a resilient and crisisready Singapore with community activators leading the way.
In 2023 with the support of GIC we have evolved the SG Strong Fund into the SG Strong Fellowship nurturing a network of groundup leaders ready to forge a new frontier for a thriving groundup community";httpswww.sgsocialsupport.comresourcekR45zCNHZaW;No Content Found;Individuals that have founded andor are currently leading at least 1 groundup project that has been consistently active for at least the last 2 years in the social environmental sports or arts sectors. A track record of actively journeying with vulnerable communities in Singapore. Applicants must be residing in Singapore and 18 years old and above. Is able to commit to all core activities under the Fellowship programme and participate in 2 supplementary activities.;Please contact the organisation for more details.;Please contact the organisation for more details.;SGStrong Website;httpswww.sgsocialsupport.comresourcekR45zCNHZaW
Silver is Gold The Majurity Trust;The Silver Is Gold Fund aims to enable persons living with dementia PLWDs and their caregivers in Singapore to thrive.The Fund aims to support impactful initiatives that address challenges dementia poses and enhances the mental wellbeing of PLWDs and their caregivers. This includesawareness programmes to improve public attitudesstrategies for engaging PLWDs meaningfullycomprehensive support initiatives for caregivers.;httpswww.sgsocialsupport.comresourcenhyX5X88QrV;No Content Found;Nonprofits registered in Singapore as a Society CLG Charitable Trust or Cooperative or a Groundup Group. For individuals or groups of individuals Applicants must be residing in Singapore and 18 years old and above. The proposed initiative addresses the needs of persons living with dementia and their caregivers in Singapore.;Successful applicants can receive a grant to fund up to 80 of project costs capped at 100000. The grant can be used for programme related costs such as internal manpower related to initiative venue transport material and logistics costs. Grantees are required to submit Halfyearly output reports in Jan and Jul and An impact report upon completion of the project. Outputsoutcomes will be worked on together with TMT after successfully receiving the grant. The grant will be disbursed in tranches based on the submission of the abovementioned project milestone reports.;Submit a grant enquiry here .;"The Majurity Trust   Leaflet  OneMap  contributors  Singapore Land Authority 152 Beach Road
Gateway East
240102 
S189721 Mon  Fri 900am to 600pm 6980 5982 grants@majurity.sg Website";httpswww.sgsocialsupport.comresourcenhyX5X88QrV
Singapore Press Holdings Foundation;SPH Foundation Limiteds grantmaking philosophy revolves around its mission to help build a community that embraces education creativity diversity and active citizenry.The Foundation focuses its support on the following objectivesEducation  To promote lifelong learning in Singapore so as to benefit the Singapore community as a whole.Arts amp Culture  To help create a conducive and vibrant environment for creative and literary expression.Journalism  To sustain and grow a strong local journalism core by building capacity and capabilities in the local media industry for the benefit of the general public.Community Service  To help foster community spirit.Public Discourse amp Citizen Participation  To advance and promote citizenship or community development by advancing and informing factbased public discourse and citizen participation in relation to issues of public concern interest or relevance.;httpswww.sgsocialsupport.comresourcetsEmrtEyHzy;No Content Found;Please contact the organisation for more details.;Qualified organizations seeking grants are encouraged to submit a proposal in a concise letter form not exceeding two pages in length.  The following items should be addressed  Description and mission of the organization  Description of the specific programme  project for which funding is requested including target audience expected reach timeline publicity plan and fundraising mechanisms where appropriate.  If the programme  project has been implemented before please provide information on audience turnout and outcomes of the previous events.  Statement of key programme  project goals that will be attained and evaluated Objectives should be SMART  Specific Measurable Actionable Resultsoriented Timebound.  Projected Income and Expenditure of programme  project including list of projected and committed alternative funding sources eg. sponsorships and ticket sales etc and dollar amounts for the programme  project.  Total amount requested from the SPH Foundation and indicate what this amount will be used for.;Proposals must be submitted at least 8 weeks prior to the commencement of the project. The proposals should be emailed to sphfdn@sph.com.sg or mailed to SPH Foundation Limited 1000 Toa Payoh North Singapore 318994;SPH Foundation sphfdn@sph.com.sg Website;httpswww.sgsocialsupport.comresourcetsEmrtEyHzy
Social Innovation Fund Octava Foundation;In 2020 Octava Foundation extended its vision and impact to include the Asia region. The Octava Social Innovation Fund is an index initiative under this mandate focusing on supporting social innovation within the foundations two key domains Education and Student FinanceEducation Addressing the Disadvantage Gap in Education as aligned to the UN Sustainable Development Goal for Education SDG4  ensure inclusive and equitable quality education and promote lifelong learning for allStudent Finance Supporting solutions that ensure finance is accessible affordable and available for students to complete their tertiary education.;httpswww.sgsocialsupport.comresourcedjJvcRgbeZK;No Content Found;Please contact the organisation for more details.;Please contact the organisation for more details.;Please contact the organisation for more details.;"Octava Foundation   Leaflet  OneMap  contributors  Singapore Land Authority Suntec Tower 3
8 Temasek Blvd 
S038988 6837 0368 Website";httpswww.sgsocialsupport.comresourcedjJvcRgbeZK
South West Eco Fund Plus South West CDC;The South West ECo Fund Plus supports groundup initiatives by youths and helps to implement their ideas on environmental sustainability. The fund criteria are as followsContribute towards environment and community sustainability in the district and fulfilnbspat least one goalnbspof the Sustainable South West SSW masterplan. View the eversion of the SSW masterplannbspherenbspfor more details.Benefit the South West community and achieve a community outreach of at least 500 participants.Each project must be initiated by a team of at least 5 members aged 35 and below.It support projects on a deficit funding of up to 10000 per organisation per financial year.nbsp;httpswww.sgsocialsupport.comresourceQw5BX2mKDEb;No Content Found;Please contact the organisation for more details.;Please contact the organisation for more details.;Please contact the organisation for more details.;South West CDC 6316 1616 southwestcdc@pa.gov.sg Website;httpswww.sgsocialsupport.comresourceQw5BX2mKDEb
South West Innovation Fund SWIF South West CDC;"The South West Innovation Fund SWIF is an initiative by the South West Community Development Council CDC in response to feedback by community partners to address the everchanging community needs of the unserved underserved and vulnerable in the South West District. Through this initiative the South West CDC hopes to encourage community partners to innovate and run groundup projects that cannot be previously done due to resource constraints.
The objectives of the SWIF are as follows

Support local solutions or causes that addresses community needs that are niche unmet or emerging
Complement national efforts and enable community partners towards uplifting lives and improving social resilience and mobility and
Encourage volunteerism and philanthropy in the community towards community development and assistance.

To address the everchanging community needs SWIF aims to benefit the unserved underserved and vulnerable in the South West community through SSOrgs and community organisations serving not limiting to the following target groups

Youthatrisk
Abandoned and abused kids andor seniors
Underprivileged families or single parents andor
Sick and vulnerable.

Funding support or the initiatives will be contingent on merits and scale of the programme. The funds will go entirely towards programming and development of the initiatives.
The evaluation criteria of causes will be premised on social impact urgency of need sustainability scalability and outreach.";httpswww.sgsocialsupport.comresourceNcAuL4RPYmH;No Content Found;Please contact the organisation for more details.;Please contact the organisation for more details.;Please contact the organisation for more details.;South West CDC southwestcdc@pa.gov.sg Website;httpswww.sgsocialsupport.comresourceNcAuL4RPYmH
South West Youth Fund South West CDC;"Supports groundup initiatives by youth that facilitate and promote youth volunteerism a sense of community ownership and belonging and enhance capabilities among the youth.  The fund supports up to 5000 per project up to 10000 per division per financial year 15000 per Institute of Higher Learning IHL on a reimbursement basis.
Applicable to Grassroots Organisations schools IHL Social Service Agencies SSAs and nonprofit organisations.
Projects must
      Benefit the South West community and engage at least 50 beneficiaries and
      Be initiated by a team of at least 5 members aged 35 and below.";httpswww.sgsocialsupport.comresourcewNhY4hetmPw;No Content Found;Please contact the organisation for more details.;Please contact the organisation for more details.;Submit your application Form  For GRO  IHLs  School  SSAs to South West CDC to apply;South West CDC 6316 1616 southwestcdc@pa.gov.sg Website;httpswww.sgsocialsupport.comresourcewNhY4hetmPw
Sustain The Arts stART Fund National Arts Council;Supports arts organisations which have limited resources to scale up and establish robust governance structures. It also aims to help small arts organisations create and present quality programmes that contribute to the vibrancy of Singapores arts and culture ecosystem.;httpswww.sgsocialsupport.comresourceAMPaScz653c;No Content Found;Arts organisations which meet the following criteria are eligible to receive shortterm support from the stART Fund Registered with the Commissioner of Charities COC Accounting and Corporate Regulatory Authority ACRA or the Registry of Societies ROS and Total Operating Expenditure TOE of less than SGD1 million.;The quantum for each grant under the stART fund is estimated to be between 20000 to 50000 for each programme andor organisation.;Applications are to be made via the website during the grant call window  httpswww.nac.gov.sgsupportfundingandschemessustaintheartsstartfundhowtoapply;National Arts Council Website;httpswww.sgsocialsupport.comresourceAMPaScz653c
Sustainable Living @ South East South East CDC;"Sustainable Living @ South East aims to empower our community stakeholders with the knowledge of sustainable practices inculcating a proenvironmental mindset and enabling behavioural change. The Sustainable Living @ South East Programme consists of two components Capability Building Workshop and Sustainable Living Grant.
Sustainability Living Grant
To empower our community partners to take ownership of the environment and to facilitate growth plans in the Ecospace the Sustainable Living Grant will support green initiatives with up to 10000 per environmental project. The grant can support both new initiatives as well as ongoing initiatives that are looking to scale up current efforts focusing on the following

Reducing Waste
Conserving Energy and Water
Increasing Food Sustainability and
Preserving a Clean and Green Environment.";httpswww.sgsocialsupport.comresourceXnT4tB44Kqq;No Content Found;Please contact the organisation for more details.;Please contact the organisation for more details.;Please contact the organisation for more details.;Muhd Izhar South East CDC muhdIzharabubakar@pa.gov.sg Website;httpswww.sgsocialsupport.comresourceXnT4tB44Kqq
