Name,Description,Link,Full Content,Who can apply,What to expect,How to apply,Contact,Source URL
Myelodysplastic Syndrome (MDS) Support Group (NCIS),"As one of the newest support groups to be established, the Myelodysplastic Syndrome (MDS) Support Group was initiated to reach out and support the needs of MDS patients and their caregivers. 
Our Mission
As MDS is a disease encompassing a spectrum of stages, MDS patients experience a varied range of symptoms, treatments and emotional needs. Thus, the support group functions to provide both medical and psycho-social support for both the patients and their caregivers. 
Together with Singapore General Hospital (SGH), the MDS Support Group hopes to grow as a community that encourages one another to enjoy life beyond one's medical condition.",https://www.sgsocialsupport.com/resource/w8hBcVN-p6p,No Content Found,,Talks by doctors and other allied healthcare professionals Patient sharing sessions Integrative lifestyle programmes Twice a year support group meetings together with SGH Involvement of medical healthcare professionals for education and discussion of current medical practices and psycho-social needs A platform for emotional support amongst fellow MDS patients and their caregivers via both formal and personal patient sharing sessions,Please contact the organisation for more details.,Myelodysplastic Syndrome (MDS) Support Group (NCIS) ncis_survivorship@nuhs.edu.sg Website,https://www.sgsocialsupport.com/resource/w8hBcVN-p6p
Narcotics Anonymous,"NA is a non-profit fellowship or society of men and women for whom drugs had become a major problem. We are recovering addicts who meet regularly to help each other stay clean. This is a program of complete abstinence from all drugs. There is only one requirement for membership, the desire to stop using. We suggest that you keep an open mind and give yourself a break. Our program is a set of principles written so simply that we can follow them in our daily lives. The most important thing about them is that they work.
There are no strings attached to NA. We are not affiliated with any other organizations. We have no initiation fees or dues, no pledges to sign, no promises to make to anyone. We are not connected with any political, religious, or law enforcement groups, and are under no surveillance at any time. Anyone may join us, regardless of age, race, sexual identity, creed, religion, or lack of religion.
We are not interested in what or how much you used or who your connections were, what you have done in the past, how much or how little you have, but only in what you want to do about your problem and how we can help. The newcomer is the most important person at any meeting, because we can only keep what we have by giving it away. We have learned from our group experience that those who keep coming to our meetings regularly stay clean.",https://www.sgsocialsupport.com/resource/EKmfTmGpQpv,No Content Found,Please contact the organisation for more details.,Please contact the organisation for more details.,Register through form at https://forms.gle/PhBPBj9Vx9j463c36,Narcotics Anonymous 8405 8432 Website,https://www.sgsocialsupport.com/resource/EKmfTmGpQpv
Nasopharyngeal Cancer (NPC) Support Group (NCCS),"Nasopharyngeal cancer patients. As these patients tend to experience side effects related to their sense of taste and smell (such as difficulties in swallowing or loss of taste), this support group aims to help them share their experiences and encourage one another.",https://www.sgsocialsupport.com/resource/yHU-9n4PfcQ,No Content Found,Nasopharyngeal cancer patients,Please contact the organisation for more details.,Please contact the organisation for more details.,Nasopharyngeal Cancer (NPC) Support Group (NCCS) Website,https://www.sgsocialsupport.com/resource/yHU-9n4PfcQ
Neonatal Parental Support Group (NUH),"The NUH Neonatal Parental Support Group caters to the needs of parents with newborns in the NICU. We aim to provide information, support, encouragement and resources for parents and their families.
Newborn's Footprint
Some of our services include:

Complimentary footprint service
Follow-up with telephone calls after discharge from hospital
Connecting with existing parents or NICU graduates whose babies have similar diagnoses
Organising gatherings for families whose babies have been discharged",https://www.sgsocialsupport.com/resource/FVyuMFCQtHB,No Content Found,Please contact the organisation for more details.,Please contact the organisation for more details.,Please contact the organisation for more details.,Aliza Bte Kamsan nur_aliza_kamsan@nuhs.edu.sg Website,https://www.sgsocialsupport.com/resource/FVyuMFCQtHB
Neonatology Parent Support Group (KKH),"Managed by doctors and nurses from the Department of Neonatology, the support group aims to help parents with premature babies cope better.
Monthly sharing sessions among parents of current Neonatal Intensive Care Unit (NICU) babies and parents of ex-NICU babies are organised for members to draw support from one another.
Some other activities include a special educational programme for parents of low birth weight infants to prepare them for their babies' discharge, and home care visits for babies with special needs e.g. home oxygen therapy.",https://www.sgsocialsupport.com/resource/pzykbEC3aXV,No Content Found,Please contact the organisation for more details.,Please contact the organisation for more details.,Please contact the organisation for more details.,Neonatology Parent Support Group Website,https://www.sgsocialsupport.com/resource/pzykbEC3aXV
Neurofibromatosis (NF) Support Group (NCCS),"Who is this for
Cancer patients who are keen to achieve better self-care and improve relationship",https://www.sgsocialsupport.com/resource/bhUUu76udLy,No Content Found,Please contact the organisation for more details.,Please contact the organisation for more details.,Please contact the organisation for more details.,Neurofibromatosis (NF) Support Group (NCCS) Website,https://www.sgsocialsupport.com/resource/bhUUu76udLy
New Seekers Support Group Programme,"Founded in 2004, One Hope Centre (OHC) is a non-profit social service organisation and a registered Institute of Public Character (IPC) in Singapore. We specialise in helping people affected by behavioural addictions, such as problem gambling and compulsive spending.
OHC offers counselling for individuals and families, support groups and group therapy. All our help services are provided free of charge. We also conduct workshops and public seminars on addictions and related issues.",https://www.sgsocialsupport.com/resource/As797e6RkgW,No Content Found,Please contact the organisation for more details.,Please contact the organisation for more details.,Please contact the organisation for more details.,"One Hope Centre + − Leaflet | OneMap © contributors | Singapore Land Authority 8 New Industrial Road #04-04B
LHK3 Building 
S536200 Monday - Friday
(except Public Holidays)
9am - 6pm

​Eve of Christmas, New Year & Chinese New Year
9am - 1pm 6286 0152 help@onehopecentre.org Website",https://www.sgsocialsupport.com/resource/As797e6RkgW
New Voice Club (SCS - Laryngeal Cancer),"The New Voice Club consists of members who have had some form of laryngeal cancer and have undergone surgical treatment or laryngectomy. After having their vocal chords removed, patients lose their voices completely. Rehabilitation aims to help patients learn how to speak again, with or without speech devices. It also reaches out to new patients and renders emotional support to members and their families in coping with a ‘new voice’ after surgery. Speech practice sessions conducted by its members have enabled many to regain their ability to communicate with others.",https://www.sgsocialsupport.com/resource/HYYXBwB99c5,No Content Found,Open to laryngeal cancer patients and survivors,Please contact the organisation for more details.,Please contact the organisation for more details.,New Voice Club (SCS - Laryngeal Cancer) 6499 9138 supportgroup@singaporecancersociety.org.sg Website,https://www.sgsocialsupport.com/resource/HYYXBwB99c5
NPC oneHeart Support Group - Head and Neck Cancer/ Nasopharyngeal cancer (NCIS),"The oneHeart aims to provide knowledge, psychological and emotional support to NPC and Head and Neck cancer patients and caregivers through organised activities, talks and sharing of experiences and practices. This group is also open to caregivers and patients with other types of cancers.",https://www.sgsocialsupport.com/resource/b4TEB8CraBD,No Content Found,Please contact the organisation for more details.,"To be part of a community of people with common interests and experiences of NPC or other types of cancer A community where survivors and patients can safely express their feelings, thoughts, fears and hope in a caring and non-judgemental environment A community where survivors and patients can learn more about side effects from health professionals through monthly talks A community where caregivers can feel appreciated and supported Monthly talks on healthcare tips about treatment to post-recovery care, interaction and sharing sessions are alternately hosted at the NCIS and Tan Tock Seng Hospital. The Befriender Programme introduces newly diagnosed NPC patients to cancer survivors, enabling real personal approach on coping strategies besides providing support and care. Group activities are organised to create informal sharing sessions and to promote interaction between members.","If you wish to find out more: Email: ncis_survivorship@nuhs.edu.sg Website: www.npconeheart.blogspot.com Facebook: NPC oneHeart Support Group (*As this is a Closed Group, please kindly request to join the Group)",NPC oneHeart Support Group - Head and Neck Cancer/ Nasopharyngeal cancer (NCIS) ncis_survivorship@nuhs.edu.sg Website,https://www.sgsocialsupport.com/resource/b4TEB8CraBD
Osteoporosis Support Group (SGH),"To provide a platform for patients and caregivers to gain knowledge about osteoporosis, acquiring the skills necessary to cope and deal with the disease and share information, feelings and goals with others in similar situation.",https://www.sgsocialsupport.com/resource/J9WyDzsaZp6,No Content Found,Please contact the organisation for more details.,Please contact the organisation for more details.,Please contact the organisation for more details.,Osteoporosis Support Group (SGH) Website,https://www.sgsocialsupport.com/resource/J9WyDzsaZp6
Parents' Support Group (iC2 Prephouse),"PARENTS SUPPORT
Visual impairment is a low incident disability, and parenting a child with a visual impairment here in Singapore can be rather lonely. At our parents’ support group, you can share your experiences with other parents, and perhaps learn from them as well. We have parents of children with a wide range of visual impairments. Our aim is to share our resources and experiences with others. Join us in our activities and you’ll know that you’re not alone!",https://www.sgsocialsupport.com/resource/Rcd7SsUsx2j,No Content Found,Please contact the organisation for more details.,Please contact the organisation for more details.,Please contact the organisation for more details.,"iC2 Prephouse + − Leaflet | OneMap © contributors | Singapore Land Authority iC2 PrepHouse Limited
1 Jurong West Central 2, #04-02
Jurong Point Shopping Centre
 
S648886 Monday to Friday : 10am – 6pm
Saturday : 10am – 2pm
Closed on Sunday & Public Holiday 6790 1802 info@ic2.com.sg Website",https://www.sgsocialsupport.com/resource/Rcd7SsUsx2j
Parkinson Support Group (CGH),"Parkinson's disease is a chronic progressive neurodegenerative disorder with motor and non-motor symptoms. Research has shown that support groups helps to provide concrete direction and promote mutual support among persons with Parkinson and family members.
The Parkinson Support Group hopes to reach out to patients and their loved ones to achieve the following objectives.

To promote positive attitude, thinking and enhance coping skills of patients and caregivers.
To facilitate mutual support, peer learning and self-help among patients and caregivers.
Enrich life (physical, social, emotional) through skills learning, continual education and the formulation of new life plans.",https://www.sgsocialsupport.com/resource/-LzWdAptQx8,No Content Found,Please contact the organisation for more details.,Please contact the organisation for more details.,Please contact the organisation for more details.,Parkinson Support Group (CGH) 6426 8601 Parkinson Support Group (CGH) 6426 8600,https://www.sgsocialsupport.com/resource/-LzWdAptQx8
Parkinson Support Group (SGH),"Parkinson’s disease is a life changing illness that affects many aspects of the person’s life. Some changes such as tremors and rigidity have observable qualities; however, other changes can only be described by the person with Parkinson’s disease. Support groups let you the patient, know that you are not alone and can provide you with an opportunity to share with others any information on individual experiences that you have. Members will also listen to what you have to say. Support groups can help you and your caregivers mentally and physically with group exercises, sharing of personal experiences and social meetings.
The support group collaborates and works closely with the Parkinson Society Singapore. Formerly known as Parkinson’s Disease Society (Singapore). The Parkinson’s Centre, established by the society and located at the void deck of Block 191, Bishan Street 13; offers a wide range of therapeutic programme and activities. For more information on the activities and programmes, please log onto: www.parkinsonsingapore.com or contact +65 6353 5338",https://www.sgsocialsupport.com/resource/jVFL7YcBu6u,No Content Found,Please contact the organisation for more details.,Please contact the organisation for more details.,Please contact the organisation for more details.,Parkinson Support Group (SGH) 6353 5338 neurocare@sgh.com.sg,https://www.sgsocialsupport.com/resource/jVFL7YcBu6u
Parkinson's Disease Support Group (NUHS),To provide a safe space for patients and caregivers to support one another in their journey with Parkinson's Disease,https://www.sgsocialsupport.com/resource/W4aGGxYRKgE,No Content Found,Please contact the organisation for more details.,Please contact the organisation for more details.,Application form,Chloe (NUHS Parkinson's Disease Support Group) chloe_hm_ang@nuhs.edu.sg,https://www.sgsocialsupport.com/resource/W4aGGxYRKgE
Prostate Cancer Support Group (TTSH),"TTSH Prostate Cancer Support Group (PCSG) was formed in August 2011 to provide support, resources and education for prostate cancer survivors, their family and friends.
The support group is made up of prostate cancer survivors, their family members, doctors, nurses and allied health professionals from TTSH Department of Urology. We meet every month to socialise, connect with friends and help prostate cancer patients cope better with their diagnosis and treatment journey.",https://www.sgsocialsupport.com/resource/RTcXUcfQqpf,No Content Found,Please contact the organisation for more details.,"As a PCSG member, you can look forward to the following activities: Monthly social and educational meeting in Tan Tock Seng Hospital
Befriending services to new prostate cancer patients
Interest group activities (e.g. Photography)",Please contact the organisation for more details.,Prostate Cancer Support Group (PCSG) 6357 2491 volunteer@ttsh.com.sg Website Prostate Cancer Support Group (PCSG) 6357 2494 Website,https://www.sgsocialsupport.com/resource/RTcXUcfQqpf
PSALT Care,"At PSALT Care, we seek to do our part in promoting mental health and happiness.
We run various peer-led support groups to strengthen and sustain the recovery of those suffering from mental illness and addictions.
Our peer-operated programmes and services include our range of peer support groups:

Eagles Check-in Peer Support Group (Mon, Wed, Fri)
Dandelion DBSA Check-in Peer Support Group (Tue, Thu)
Words of Wisdom (WoW-1) Peer Support Group (1st/3rd Wed)
Ways of Wellness (WoW-2) Peer Support Group (2nd/4th Wed)",https://www.sgsocialsupport.com/resource/67C8kJtCqAC,No Content Found,Please contact the organisation for more details.,Please contact the organisation for more details.,Please contact the organisation for more details.,"PSALT Care + − Leaflet | OneMap © contributors | Singapore Land Authority 10 Sinaran Drive, #11-16,
Novena Medical Centre 
S307506 info@psaltcare.com Website",https://www.sgsocialsupport.com/resource/67C8kJtCqAC
Pulmonary Hypertension (PH) Support Group,"The Pulmonary Hypertension (PH) Support Group was initially started in 2004 by patient activist Mohd Amin with the assistance of the NUH Adult Congenital Heart team, which is still currently headed by Assoc. Prof. James Yip. At the first gathering of the group, there was an educational presentation by Prof. Yip, Dr. Tan Ju Le &amp; Dr. J Raghuram in the NUH auditorium for staff, medical professionals and patients. The presentation highlighted the diagnosis, disease progression and treatment options for PH, including heart and lung transplantation.
In 2006, Amin felt that he wished to reach out to more patients by collaborating with Dr. Tan Ju Le, who runs another PH clinic at the National Heart Centre. Amin brought the two patient populations together by organising an educational presentation on the management of the disease, which was held at the YMCA, presented by Assoc. Prof  James Yip &amp; Dr. Tan Ju Le.
Over the next few years, the support group has been engaged in regular events including educational presentations on subjects such as new medications, proper dieting, pulmonary rehabilitation and other medical advancements. During these years, Mohd Amin has been actively making contact with as many patients as possible and the growth in participating patients, both active &amp; non-active, has been very encouraging.",https://www.sgsocialsupport.com/resource/3CSPZGbnFJ5,No Content Found,Please contact the organisation for more details.,Please contact the organisation for more details.,Please contact the organisation for more details.,PH Singapore (Pulmonary Hypertension) admin@phsingapore.org Website,https://www.sgsocialsupport.com/resource/3CSPZGbnFJ5
Pulmonary Hypertension Singapore (Singapore Heart Foundation),"Pulmonary Hypertension Support Group is a patient support group founded in 2006 to educate and create awareness of this rare terminal disease.Patients and family members meet every 3-6 months for educational talks, workshops, seminars and “Meet and Share Experiences” sessions. Occasionally, the group organises other social and recreational activities.The group also has a mutual understanding with a US-based non-profit society called Pulmonary Hypertension Association.",https://www.sgsocialsupport.com/resource/TzhkSbT3A9Y,No Content Found,Please contact the organisation for more details.,Please contact the organisation for more details.,Please contact the organisation for more details.,David Lim 9189 0005 Website Mohd Amin 9159 9937 Website,https://www.sgsocialsupport.com/resource/TzhkSbT3A9Y
Rainbow Support Group (Yong-en Care Centre),"We provide positive engagement to children from low-income single parent households who have experienced some form of loss in the family. Through hands-on activities and connecting with others, our programmes imbue positive values to help them regulate their emotions and make sense of the changes they are going through in the face of losing a loved one.",https://www.sgsocialsupport.com/resource/mUGpEfzwQLL,No Content Found,"Eligibility Criteria Children aged 6 – 12 years old, who may have lost a parent or close relative because of divorce or death",Please contact the organisation for more details.,Please contact the organisation for more details.,Rainbow Support Group (Yong-en Care Centre) mail@yong-en.org.sg Website,https://www.sgsocialsupport.com/resource/mUGpEfzwQLL
Reach to Recovery (SCS - Breast Cancer),"Reach to Recovery is a breast cancer support group that aims to help women cope with life challenges brought about by breast cancer. The women involved in this programme have lived through breast cancer. They now give their time to provide a listening ear and to share their experiences in order to help other women achieve a full recovery: cosmetically, physically, emotionally, spiritually and psychologically.",https://www.sgsocialsupport.com/resource/S62mT6VbuuY,No Content Found,Open to breast cancer patients and survivors,Please contact the organisation for more details.,Please contact the organisation for more details.,Reach to Recovery (SCS - Breast Cancer) 6499 9132 supportgroup@singaporecancersociety.org.sg Website,https://www.sgsocialsupport.com/resource/S62mT6VbuuY
Recovery Support Groups (We Care Community Services),"You are not alone. That is the unique message in our Recovery Support Groups (RSG). In these meetings, members share their experiences, struggles, fears and hope. Through sharing, listening and understanding the adversity of others, they realise that others have gone through the same trials. On this journey, members support each other through their hardships and celebrate their victories. RSGs meet on a regular basis in a safe environment where struggles, thoughts, and feelings are expressed without fear of rejection or judgement. &nbsp;WE CARE hosts various self-help RSG meetings on a daily basis. If you wish to attend any meeting, check the schedule and the contact details here*For Facilitated Group Counselling Programmes, please click&nbsp;here&nbsp;for more information.&nbsp;",https://www.sgsocialsupport.com/resource/Ze2ne4FYYNG,No Content Found,Please contact the organisation for more details.,Please contact the organisation for more details.,Please contact the organisation for more details.,"We Care Community Services + − Leaflet | OneMap © contributors | Singapore Land Authority Kembangan-Chai Chee Community Hub
11 Jalan Ubi, Block 5, #01-41 
S409074 Monday to Friday from 10 am to 7 pm. 3165 8017 help@wecare.org.sg Website",https://www.sgsocialsupport.com/resource/Ze2ne4FYYNG
Renal Friends (KDF),"Throughout their time here, KDF ensures that our patients are able to receive support in various forms, including support for their mental wellbeing. Our patient support group, Renal Friends, was initiated in 1997 by KDF’s Medical Director, A/Prof Lina Choong, to cater to the emotional and psychological needs of dialysis patients and their families.
Their activities include:

Befriending kidney patients in distress
Organising social activities
Organising educational talks and seminars

With these activities, the group aims to enhance interaction, mutual sharing and support, and increase knowledge and awareness of kidney disease amongst patients and their families.",https://www.sgsocialsupport.com/resource/7-WWDPkUzvW,No Content Found,Please contact the organisation for more details.,Please contact the organisation for more details.,Please contact the organisation for more details.,Renal Friends (KDF) 6559 2630 enquiries@kdf.org.sg Website,https://www.sgsocialsupport.com/resource/7-WWDPkUzvW
SAAC Parent Support Group (Autism),"SAAC’s Parent Support Group (PSG) seeks to increase quality of life for families with people with autism, by enhancing family relationships and families’ socio-emotional well-being.
Besides organising regular monthly meetings and talks, the group actively spearheads projects to equip families with members with autism to lead meaningful lives and engage in mutually encouraging relationships with other families.
Annual projects include a Siblings Camp, for those aged eight to 14, during the June school holidays, Siblings Connect, for siblings of those with autism, aged 16 to 28, and a year-end BBQ By The Bay, for the entire family. Other PSG-led initiatives include PSG family overseas vacation and family trips for the less privileged.",https://www.sgsocialsupport.com/resource/mSv2pvgBUFJ,No Content Found,Please contact the organisation for more details.,Please contact the organisation for more details.,Please contact the organisation for more details.,"St Andrew Autism Centre + − Leaflet | OneMap © contributors | Singapore Land Authority 1 Elliot Road 
S458686 6517 3800 enquiry@saac.org.sg Website",https://www.sgsocialsupport.com/resource/mSv2pvgBUFJ
Sarcoma Support Group (NCIS),"Officially launched in May 2016, the Sarcoma Support Group is established by the multi-disciplinary Sarcoma team at the NCIS in collaboration with the National Cancer Centre Singapore, KK Women’s and Children’s Hospital and the Singapore Sarcoma Consortium. It aims to reach out to Sarcoma patients, survivors and their caregivers.",https://www.sgsocialsupport.com/resource/Fxr59drdewf,No Content Found,Please contact the organisation for more details.,"Twice yearly support group meetings / activities Informal sharing sessions Quarterly educational talks ""NCIS Celebrates Life!"" survivorship party to celebrate the end of year festivities and look forward to a new year ahead",Please contact the organisation for more details.,Sarcoma Support Group Website Sarcoma Support Group ncis_survivorship@nuhs.edu.sg Website,https://www.sgsocialsupport.com/resource/Fxr59drdewf
SemiColons Support Group (SCS),"This support group aims to rehabilitate newly-treated colorectal cancer patients to enable them to adjust to a new quality of life. Members meet to share their personal experiences, exchange information, and gain insights into how their peers cope with their stomas and the common problems encountered.
Volunteer nurses and stoma therapists provide professional advice on how to attain independence and confidence in the care of their stomas. Talks and presentations on health-related subjects such as nutrition and exercise were also organised. Well-rehabilitated members are given the opportunity to give back by visiting new patients either before or after their operation to render psychological and emotional support.",https://www.sgsocialsupport.com/resource/7tgjXARvMbN,No Content Found,Open to colorectal cancer patients and survivors,Please contact the organisation for more details.,Please contact the organisation for more details.,SemiColons Support Group 6499 9132 supportgroup@singaporecancersociety.org.sg Website,https://www.sgsocialsupport.com/resource/7tgjXARvMbN
SG Lapbandits (KTPH - Bariatric Support Group),SG LapBandits is a support group jointly organised by the Weight Management Team and patients of Khoo Teck Puat Hospital (formerly Alexandra Hospital). This group aims to help individual who had undergone surgery or are considering the various form of Bariatric or weight loss surgery by facilitating peer support and by providing a platform for sharing and networking.,https://www.sgsocialsupport.com/resource/hkFwxs5AQm-,No Content Found,Please contact the organisation for more details.,Please contact the organisation for more details.,Please contact the organisation for more details.,SG Lapbandits (KTPH - Bariatric Support Group) ktph.wellness@alexandrahealth.com.sg Website,https://www.sgsocialsupport.com/resource/hkFwxs5AQm-
SG Quarantine Order Support Group,We help citizens with their Covid-19 quarantine journey and help them navigate through the doubts and uncertainties through the questions they have by providing answers and support. We also provide assistance through meals and groceries deliveries to citizens who are unable to acquire food during quarantine.,https://www.sgsocialsupport.com/resource/S2aj4-dd2D5,No Content Found,Please contact the organisation for more details.,Please contact the organisation for more details.,Please contact the organisation for more details.,SG Quarantine Order Support Group sgqovolunteers@gmail.com Website,https://www.sgsocialsupport.com/resource/S2aj4-dd2D5
SibsUnite,SibsUnite is a sibling support group founded by siblings to persons with special needs. We aim to support siblings through their different phases of life and drive the conversation around the complex challenges faced by siblings in Singapore.,https://www.sgsocialsupport.com/resource/CTKtAA53tPn,No Content Found,Please contact the organisation for more details.,Please contact the organisation for more details.,Please contact the organisation for more details.,SibsUnite sibsunite@gmail.com Website,https://www.sgsocialsupport.com/resource/CTKtAA53tPn
Sinar Harapan [Malay Support Group] (NCCS),"For Malay-speaking cancer patients and their caregivers, who may find it easier to speak or listen to someone in their mother tongue.",https://www.sgsocialsupport.com/resource/Txze8ZxZRft,No Content Found,Please contact the organisation for more details.,Please contact the organisation for more details.,Please contact the organisation for more details.,Sinar Harapan [Malay Support Group] (NCCS) Website,https://www.sgsocialsupport.com/resource/Txze8ZxZRft
Singapore Ankylosing Spondylitis Club,"The Singapore Ankylosing Spondylitis Club (SASC) is a support group for patients with Ankylosing Spondylitis. It was formed in 1990 under the umbrella of the National Arthritis Foundation.
Objectives of the club are:
1) To motivate patients to preserve their mobility through a regular exercise programme.
2) To promote awareness of Ankylosing Spondylitis among patients and their families.
3) To improve patient morale so that they can better cope with their disease.",https://www.sgsocialsupport.com/resource/P823aQyAqRY,No Content Found,Please contact the organisation for more details.,"Activities of the club : Our Club activities include regular talks by healthcare professionals on topics related to AS and to help patients cope with AS. At these sessions (usually done via webinars), participants also get to interact with the speakers through a Q&A session. There is also an AS Club chat group where members share useful information about their AS journey with one another in the chat. Other activities include social gatherings (like having meals at local favourite places) and outings to interesting places.",Please visit the website to fill up the registration form.,Audrey 6227 9726 audrey@naf.org.sg Website,https://www.sgsocialsupport.com/resource/P823aQyAqRY
"Singapore Caregivers: Epilepsy, Seizures, Global Developmental Delay (GDD)","As an extension from our whatapp chat group ""Epilepsy, Seizures, GDD"", anything related to these 3 areas will be discussed and shared. This group is Singapore based. We welcome anyone who can contribute to and benefit from this group even if you aren't in Singapore.",https://www.sgsocialsupport.com/resource/wvtaR823XKh,No Content Found,Please contact the organisation for more details.,Please contact the organisation for more details.,Please contact the organisation for more details.,"Singapore Caregivers: Epilepsy, Seizures, Global Developmental Delay (GDD) Website",https://www.sgsocialsupport.com/resource/wvtaR823XKh
Singapore Muslim Special Needs Support Group,"This open group is created to bring awareness with actions about special needs in Singapore and to give support to those with special needs.
It is especially created for the muslims as we would share Islamic practices, supplications and verses from the Quran. However, we would welcome those with other religions to join in as well.
Any questions or suggestions related to special needs are welcome.
We encouraged teachers and therapists to join as well. We encouraged parents with normal kids to join as well. Numbers of kids with special needs are growing and these kids will grow up with normal kids. Thus it is important for everyone to be able to integrate well with each other for a much better future. InsyaAllah.",https://www.sgsocialsupport.com/resource/Y7cB2Hrukzz,No Content Found,Please contact the organisation for more details.,Please contact the organisation for more details.,Please contact the organisation for more details.,Singapore Muslim Special Needs Support Group Website,https://www.sgsocialsupport.com/resource/Y7cB2Hrukzz
SMART Recovery (We Care Community Services),"SMART stands for Self-Management And Recovery Training.Founded in 1994, SMART Recovery is the leading self-empowering support group in addiction recovery. Participants learn psychological tools for recovery based on the latest scientific data drawn from outcome research on addiction treatments and observational studies of 'natural recovery' and participate in a worldwide community that includes free, self-empowering, science-based mutual help groups.It is a secular programme that helps people to recover from all types of addiction (substances or activities). SMART Recovery supports individuals who have chosen to abstain, or are considering abstinence from any type of addictive behaviours, by teaching how to change defeatist thinking, emotions, and actions; and to work towards long-term fulfilment and quality of life. This approach reinforces self-reliance and self-directed change.SMART Recovery is a recognised resource for substance abuse and addiction recovery by the American Academy of Family Physicians, the Center for Health Care Evaluation, The National Institute on Drug Abuse (NIDA), US Department of Health and Human Services, and the American Society of Addiction Medicine.Over 1700 weekly group meetings led by Registered SMART Recovery Facilitators are held worldwide. Each meeting is 90-minutes long and consists of checking-in, agenda-setting, group discussion, and checkout.&nbsp;WE CARE offers weekly SMART Recovery support group meetings for our registered members. Our meeting is also listed under the SMART recovery website, as well as the SMART International website. Our facilitators are Registered SMART Recovery Facilitators.&nbsp;",https://www.sgsocialsupport.com/resource/Vk7aAh6Dn5q,No Content Found,Interested participants are required to undergo an interview.,Please contact the organisation for more details.,Please contact the organisation for more details.,"We Care Community Services + − Leaflet | OneMap © contributors | Singapore Land Authority 11 Jalan Ubi, Block 5, #01-41 
S409074 3165 8017 help@wecare.org.sg Website",https://www.sgsocialsupport.com/resource/Vk7aAh6Dn5q
Spark,"The Society for the Promotion of Attention-Deficit Hyperactivity Disorder Research &amp; Knowledge (Spark) is an independent, voluntary and non-profit organisation set up in 2000.
Our story:
In 1998, the ADHD Parent Support Group was set up by a parent of an ADHD child as a means of gathering and providing support for other parents going through similar pains and frustrations. The success achieved by the Support Group in fostering understanding and acceptance towards ADHD children led to the realisation that more had to be done to raise awareness of ADHD amongst educators and the general public. In response to this, Spark was formed by a number of parents from the Support Group to expand on the scope of work done previously.
Our objectives:

To create public awareness of Attention-Deficit Hyperactivity Disorder (ADHD)
To help families with ADHD children cope better with the disorder
To promote understanding and research on ADHD

Our activities:

Monthly parent support group meetings for parents with ADHD children and interested parties
Publication of a regular newsletter to create awareness
Supporting and participating in research for ADHD
Collaborations with other organisations as and when invited to promote our cause
Learning activities and programmes for families with ADHD children, such as parenting workshops for parents with ADHD children",https://www.sgsocialsupport.com/resource/VpeMv9KdpPV,No Content Found,Please contact the organisation for more details.,Please contact the organisation for more details.,Please contact the organisation for more details.,"Spark + − Leaflet | OneMap © contributors | Singapore Land Authority 1008 Toa Payoh North, #03-08 
S318996 secretary@spark.org.sg Website",https://www.sgsocialsupport.com/resource/VpeMv9KdpPV
Special Needs Kids Singapore,"Support Group and Resource pool for parents with special needs children.
Please feel free to add other parents in this group as well as people who you know can help our kids. eg medical professionals, therapists, teachers etc.
Only requirement is that they have to be based in Singapore/familar in the Singapore system.
please note that upon request sent to join the group, you will have to answer the questions to state if you are a caregiver to a special needs child, or in a profession related. non replies will not be added into the group and requests will be declined",https://www.sgsocialsupport.com/resource/HHjfmzgnuvg,No Content Found,Please contact the organisation for more details.,Please contact the organisation for more details.,Please contact the organisation for more details.,Special Needs Kids Singapore Website,https://www.sgsocialsupport.com/resource/HHjfmzgnuvg
Specialised Case Management Programme (SPD),"SPD is a local charity set up to help people with disabilities of all ages to maximise their potential and integrate them into mainstream society.The Specialised Case Management Programme (SCMP) is a nation-wide pilot programme started in October 2006 to support persons of all age groups with disabilities and their caregivers, to empower them to lead more fulfilling and wholesome lives.",https://www.sgsocialsupport.com/resource/u4M-MAzL5B8,No Content Found,Persons with physical disabilities and functional issues Persons with multiple needs Singapore Citizens or Permanent Residents,"Through our social workers and case management officers, the programme provides the following services: Co-ordination of services within SPD and with other community resources Supportive counselling Support for purchase and assessment of assistive devices Support groups for learning and networking Caregivers’ support and training Information and referral on programmes and services The programme focuses on counselling and case management services to support persons with disabilities and their caregivers. Those who are referred tend to have multiple issues, for instance, lack of mobility independence and denial issues with their condition.","Submit the following documents to scmp@spd.org.sg SPD referral form Medical report or discharge summary Please retrieve the forms from https://www.spd.org.sg/specialised-case-management-programme/ Alternatively, mail it to: Specialised Case Management Programme 2 Peng Nguan Street SPD Ability Centre Singapore 168955 For enquiries, contact them using the form at https://spd.org.sg/useful-links/enquiry-form/","SPD Ability Centre + − Leaflet | OneMap © contributors | Singapore Land Authority 2 Peng Nguan Street, SPD Ability Centre 
S168955 6579 0749 scmp@spd.org.sg Website",https://www.sgsocialsupport.com/resource/u4M-MAzL5B8
