Name,Description,Link,Full Content,Who can apply,What to expect,How to apply,Contact,Source URL
PleaseStay Movement,The PleaseStay. Movement is an ADVOCACY GROUP calling for unity and support to prevent suicide among young people.,https://www.sgsocialsupport.com/resource/QMTTCN2PRzr,No Content Found,Please contact the organisation for more details.,Please contact the organisation for more details.,Please contact the organisation for more details.,PleaseStay Movement pleasestaymovement@gmail.com Website,https://www.sgsocialsupport.com/resource/QMTTCN2PRzr
Pro-bono Counselling (Catholic Family Life),"Founded in 2006, we are an organisation of over 50 professionally trained counsellors and hotline staff who donate our time to support our community. We provide pro-bono counselling and hotline support to anyone in need.
We support everyone regardless of faith, marital status or sexuality. We focus on providing a safe, supportive environment for our clients.",https://www.sgsocialsupport.com/resource/svUL-XABKUd,No Content Found,Please contact the organisation for more details.,Please contact the organisation for more details.,For more information please refer to their website,Pro-bono Counselling (Catholic Family Life) 6631 8963 pbc@familylife.sg Website,https://www.sgsocialsupport.com/resource/svUL-XABKUd
Problem Gambling - Silver Lining Community Services,"The Silver Lining Community Services Ltd (TSL) is a non-profit organisation under the arm of Kingdom Life Community Church. We provide problem-gambling education, debt-management counseling and crisis intervention for affected persons and their family members.
We provide one to one counselling and visitations to the individual in need and their families (if required). We endeavour to understand your situation and provide the best help that we can; in order to walk with you through this journey and overcome your problems.",https://www.sgsocialsupport.com/resource/R7Y2khzcdwF,No Content Found,Please contact the organisation for more details.,Please contact the organisation for more details.,Please contact the organisation for more details.,"The Silver Lining Community Services Ltd + − Leaflet | OneMap © contributors | Singapore Land Authority 11 Playfair Road 
S367986 Monday - Friday, 10:00am - 6:30pm 6749 0400 admin@silverlining.com.sg Website",https://www.sgsocialsupport.com/resource/R7Y2khzcdwF
Psychosocial Services (HCA Hospice Care),"Our Psychosocial Services team is dedicated to applying social work knowledge and skills in palliative and end-of-life care to improve the quality of life for our patients, their families and caregivers. Besides case management and providing individual and family counselling, the team actively connects with other social service agencies to holistically support patients and their families.",https://www.sgsocialsupport.com/resource/v-w99gTwzS2,No Content Found,Please contact the organisation for more details.,"What We Do The Psychosocial Services team – comprising qualified Medical Social Workers, Art Therapists and a Spiritual Care Counsellor – supports patients and their families as they journey through their adjustments and losses. Social Services and Counselling During the progressive stages of life-limiting illness, we offer: Professional counselling for patients and their families on issues related to grief, death and dying Help with practical concerns like care planning, financial assistance and referrals to community resources Spiritual support for all faiths, cultures and beliefs As the families journey through their grief, we offer support through: Bereavement counselling Remembrance and Memorial services Art Therapy This service is tailored to provide emotional support and relief for our patients and their families. Participants need not be good in art or have any prior experience. Supported by our art therapist, they can choose how they wish to use art materials for expression and communication. Art Therapy can help : Promote a sense of inner well-being Support safe expression of pent-up feelings and overwhelming thoughts when words are inadequate Help the individuals understand and make sense of their unique experience of illness, loss and grief Enhance adults’ understanding of a child’s inner world experience and emotional needs Spiritual Care This service is available to all of our patients and caregivers, regardless of race, nationality or religion. We are sensitive and respectful of different faiths, traditions, beliefs and cultural needs. Our service caters to those who: Have an issue to discuss or are concerned about Are experiencing overwhelming emotions Want someone to pray with, and for them Need support to adjust to feelings of loss and/or grief Wish to leave a legacy behind",Please contact the organisation for more details.,"HCA Hospice Headquarters + − Leaflet | OneMap © contributors | Singapore Land Authority 705 Serangoon Road, Block A #03-01
@Kwong Wai Shiu Hospital 
S328127 Monday-Friday from 8:30am to 5:30pm.
Closed on Saturdays, Sundays and public holidays. 6251 2561 Website",https://www.sgsocialsupport.com/resource/v-w99gTwzS2
Residential Dementia Care (Sunshine Welfare Action Mission),"Residential Dementia CareA residential care and support for elderly people who remain physically able, but who are also living with a form of dementia such as Alzheimer’s Disease, dementia with Lewy Bodies or vascular dementia. We provide this type of care in living environments that are specifically designed or adapted to meet the needs of people with dementia. Our care staff in Residential with Dementia Care services receive additional specialist training and provide various activities such as exercise, music and reminiscence therapy to ensure our residents remain active, healthy and supported.",https://www.sgsocialsupport.com/resource/aejqP9quENe,No Content Found,Please contact the organisation for more details.,Please contact the organisation for more details.,Please contact the organisation for more details.,"Sunshine Welfare Action Mission (SWAMI Home) + − Leaflet | OneMap © contributors | Singapore Land Authority No.5 Sembawang Walk 
S757717 6257 6117 enquiry@swami.org.sg Website",https://www.sgsocialsupport.com/resource/aejqP9quENe
Samaritans of Singapore (SOS),"Suicide remains a taboo in Singapore. Yet, not talking about it only adds to the distress of those at risk as they feel trapped by the stigma.
Through projects, campaigns, collaborations, and online resources, SOS addresses suicide in a sensitive, responsible and intuitive manner so that those in distress aren't afraid of being connected to the resources they require.
A non-religious, non-profit organisation that focuses on crisis intervention and suicide prevention. SOS is dedicated to providing confidential emotional support to individuals facing a crisis, thinking about, or affected by suicide.",https://www.sgsocialsupport.com/resource/fEzPfKSufY2,No Content Found,Please contact the organisation for more details.,Please contact the organisation for more details.,Please contact the organisation for more details.,"CareText (WhatsApp) 24/7 9151 1767 Website SOS + − Leaflet | OneMap © contributors | Singapore Land Authority 10 Cantonment Close #01-01 
S080010 pat@sos.org Website",https://www.sgsocialsupport.com/resource/fEzPfKSufY2
SEEDS of Wellness (South East CDC),"In 2022, The Straits Times reported that the number of suicides in Singapore had risen by 25.9%, a total of 476 suicides, increased from the 378 suicides reported in 2021. The report added that the suicide cases spread across most age groups but were more prevalent amongst the youth and elderly.
As mental health issues have become a pressing concern in our community, we will be initiating the SEEDS of Wellness programme to complement the nation-wide efforts in raising awareness and destigmatising mental health issues.
a. Community Mental Wellness Grant

Open to community partners to customise mental wellness-related programmes according to their needs.
Capped at $5,000 per application.

b. Musical and Skit

Raise awareness and promote deeper understanding on mental wellness issues through characters who are able to overcome adversity, and reduce feelings of loneliness which are often associated with mental health issues.

c. Self-Help Toolkit

Participants of the musical and skit will be provided with a self-help toolkit which will include stress relieving tools and helplines to reach out to when facing mental health issues.
The toolkit will also include additional platforms for mental health strategies and stress-coping techniques.",https://www.sgsocialsupport.com/resource/2Yj9KFx7Y89,No Content Found,Please contact the organisation for more details.,Please contact the organisation for more details.,Please contact the organisation for more details.,Mr Azhar (South East CDC) Azhar_AZMI@pa.gov.sg Website,https://www.sgsocialsupport.com/resource/2Yj9KFx7Y89
Shan You Counselling Centre,"We provide counselling to youths, adults, seniors, couples and families in the community. Our team of experienced counsellors and psychologists helps clients address a wide spectrum of mental health and other issues, including:Anxiety issues and conditionsTrauma-related issues and conditionsDepression and mood issues and conditionsBereavement and grief issuesStress-related issuesCompulsive behavioural issuesMarital and relationship issuesFamily and parenting issuesOur counselling services are based on empirically supported psychotherapeutic approaches, including Acceptance and Commitment Therapy, Mindfulness-based Cognitive Therapy, Cognitive-Behavioural Therapy, Schema Therapy, Motivational Interviewing and Systemic Approaches.We specialise in providing mindfulness-based interventions for mental health issues and conditions. These interventions help our clients to recover through formal and informal practices of mindfulness. A substantial body of research has shown that mindfulness-based interventions are effective in reducing psychological and emotional distress, most notably anxiety and depression, and improving the well-being and quality of life in persons with mental health conditions.We endeavour to help our clients improve their psychological and emotional wellness and live a better quality of life.",https://www.sgsocialsupport.com/resource/GeGN5M3tWbp,No Content Found,Please contact the organisation for more details.,"The normal counselling fees at Shan You Counselling Centre are subsidised. Additional counselling fee subsidy (for session fees only and up to 6 counselling sessions) is available and based on a financial assessment. Supporting documents are required. All applications for additional counselling fee subsidy will be considered on a case-by-case basis and subjected to approval at the sole discretion of Shan You Management. For more information and/or to apply for additional counselling fee subsidy, please email us at counselling@shanyou.org.sg . Individual Counselling $80 50-60 minutes per session Couple / Family Counselling $100 65-75 minutes per session A Time Surcharge of $20 is applicable for every additional 15-minute counselling time block. An Evening Surcharge of $20 is applicable for every counselling session scheduled at or after 6PM on weekdays.",Please contact the organisation for more details.,"Shan You Counselling Centre + − Leaflet | OneMap © contributors | Singapore Land Authority Block 5 Upper Boon Keng Road #02-15 
S380005 Monday, Wednesday, Thursday & Friday: 9AM to 6PM
Tuesday: 12PM to 9PM
Closed on Saturday, Sunday & Public Holidays 6741 9293 info@shanyou.org.sg Website",https://www.sgsocialsupport.com/resource/GeGN5M3tWbp
SHECARES@SCWO Online Harms Support Centre,"Discover your rights, seek help, and live without fear. We are here to help.&nbsp;If you, or anyone you know, have been experiencing online harms such as harassment, abusive language, revenge porn, cyberstalking, or doxxing – we are here to help. These harms are more common than you think, and you do not have to face the struggle alone. If you have been affected by such harms and want someone to talk to, reach out now.&nbsp;SHECARES@SCWO is Singapore’s first support centre for targets of online harms. Launched in collaboration with the Singapore Council of Women’s Organisations, the centre provides holistic support and a safe space for targets of online harms, particularly girls and women, to turn to when they encounter harmful behaviour on the internet.The centre will have a particular focus on girls and women because, while both men and women are affected by online harms, we believe that women are disproportionately targeted, for example via sexual harassment, stalking, and non-consensual intimate image sharing. Surveys have also shown that women feel less safe online and are not aware of the resources and assistance available to them.SHECARES@SCWO provides the following services:&nbsp;Telephone helpline and textline: Call or WhatsApp us to speak to a trained counsellor, who will help you determine what to do next, and if it will be helpful to attend a counselling session or one of our legal clinics.Counselling: Counsellors trained in trauma-informed care will provide free counselling sessions for targets who have experienced harms on the internet.*Pro bono legal assistance: Legal volunteers from Pro Bono SG will offer free legal assistance at legal clinics.*No case is too small and every case is important to us. Reach out now.Rest assured that what you tell us will be kept confidential in accordance with the law. Please understand that we may be legally required to make a police report if your case involves a criminal offence.We are unfortunately unable to guarantee that there will be bilingual lawyers at all our counselling or legal clinic sessions. We encourage visitors to arrive with an English-speaking friend or family member who can translate for them.If you are facing an emergency or are in danger, please call the Police at 999 or other 24-hour helplines for immediate help:&nbsp;National Anti-Violence and Sexual Harassment Helpline (NAVH) - 1800-777-0000Samaritans of Singapore (SOS) -&nbsp;1-767Institute of Mental Health - 6389-2222&nbsp;*Please contact the centre to make an appointment.",https://www.sgsocialsupport.com/resource/5C2a3XkV6EG,No Content Found,Please contact the organisation for more details.,Please contact the organisation for more details.,"If you have any questions or would like to seek assistance, please reach out to us. 8001 01 4616 Mon – Fri, 9am – 9pm* WhatsApp: 6571 4400 Mon – Fri, 9am – 9pm* shecares@scwo.org.sg SCWO, 96 Waterloo St, Singapore 187967 (2/F) Mon – Fri, 9am-6pm (5-minute walk) Bras Basah MRT (CC2) and Bencoolen MRT (DT21) (10-minute walk) Dhoby Ghaut MRT (NS24/NE6/CC1) (15-minute walk) Bugis MRT (EW12/DT14) Counselling** Monday – Friday, 9am – 6pm* Legal clinic** Every 1st, 3rd, and 5th Wednesday of the month, 7pm-9pm* Excluding public holidays. *By appointment only.","SHECARES@SCWO Online Harms Support Centre + − Leaflet | OneMap © contributors | Singapore Land Authority SCWO, 96 Waterloo St, Singapore 187967 (2/F) 
S187967 Counselling**
Monday – Friday, 9am – 6pm*

Legal clinic**
Every 1st, 3rd, and 5th Wednesday of the month, 7pm-9pm*

Excluding public holidays.
*By appointment only. 8001 01 4616 shecares@scwo.org.sg Website",https://www.sgsocialsupport.com/resource/5C2a3XkV6EG
Singapore Association for Mental Health Activity Hub,"SAMH manages the Activity Hub @ Pelangi Village and conducts psychosocial rehabilitative programmes for residents. Residents are assisted in their recovery and reintegration into the community through occupational therapy, social work, vocational services, psychological services, art therapy and music therapy.
Art Therapy
We provide therapeutic rehabilitation to residents through activities such as drawing, ceramics, sculpture, woodworking and painting. Art therapy intervention is also provided for residents to express themselves and resolve issues through the creative processes.
Music Therapy
Music helps residents open up and communicate their deep feelings and emotions. Through it, residents can develop relationships based on trust with therapists. It also enables residents to find emotional support, build bonds with others and develop a sense of community.
Occupational Therapy
We help residents achieve a better quality of life through intensive occupational therapy. Our efforts focus on three components of occupational performance. These are the Activities of Daily Living (ADL), leisure and vocational engagement.
Psychological Services
We help residents relieve psychological distress and dysfunction through quality psychological services. Conducted by mental health professionals, these sessions may consist of individualised assessments and interventions, psychoeducation, cognitive training, anger management and social skills training.
We also provide treatment that is informed by the findings of the assessments. Treatment is conducted through individual therapy or group therapy at the Activity Hub or via outreach.
Social Work
We manage the needs and condition of each resident through individualised case management. Job and social assessments, personal skills training sessions and support groups are also conducted to create an engaging rehabilitative environment for residents. Our aim is to help residents maximise their potential, self-esteem and quality of life.
Vocational Services
We facilitate the reintegration of residents by providing training and competitive employment opportunities. Residents are aided in the development of their skills, confidence, financial stability and independence. Our vocational services include:

Resident Earning Scheme
Sheltered Workshop
Vocational Placement Service",https://www.sgsocialsupport.com/resource/Shqcqm89VEq,No Content Found,Please contact the organisation for more details.,Please contact the organisation for more details.,"Contact us at:
SAMH Activity Hub
Address: 8 Buangkok Green, Singapore 539752
Tel +65 6315 6778
Email: ah@samhealth.org.sg For referrals, download the form here  https://www.samhealth.org.sg/client/samhealth/wp-content/uploads/2022/05/General-Referral-Form-SAMH.pdf","SAMH Activity Hub + − Leaflet | OneMap © contributors | Singapore Land Authority 8 Buangkok Green 
S539752 6315 6778 ah@samhealth.org.sg Website",https://www.sgsocialsupport.com/resource/Shqcqm89VEq
Singapore Association for Mental Health Day Centre,"Oasis Day Centre (ODC) is a psychiatric rehabilitation programme for people in recovery of mental illness or dual diagnosis (i.e., mild developmental disorders and mental illness). The main objective is to optimise clients’ level of function in the community, so as to cultivate independence, enhance interpersonal skills, and improve job readiness.
Services include:

Counselling
Case Management
Family Intervention
Psychoeducation and Home Visits
Skills/Vocational Training
Social Recreational
Exercise Programme

Fees range from $10 to $35 per month depending on family income (means testing) and are subjected to annual review.",https://www.sgsocialsupport.com/resource/Bwz8nFPL62Y,No Content Found,"Persons with stabilised mental illness Singapore Citizens/ Permanent Residents aged 21 to 62 years old (Those under 21 or above 62 years old will be considered on a case-by-case basis) No recent history of violence, suicide attempts and alcohol or substance abuse Ambulant and do not have any medical conditions that require nursing care Willing to participate in the centre’s activities Family’s willingness to participate in the rehabilitation process Able to commute and make own meal arrangements independently",Please contact the organisation for more details.,"Applicants should be referred by a psychiatrist and a social worker. An intake interview will be arranged to access suitability (applicants and caregivers must be present). Applicants will be notified in due course. Upon successful admission, applicants will be place on a two-week trial period. The application form with the necessary reports should be submitted to: Programme Head/Social Worker
Blk 139 Potong Pasir Avenue 3 #01-132
Singapore 350139
Tel +65 6282 6332
Email oasis@samhealth.org.sg For referrals, download the referral form here https://www.samhealth.org.sg/client/samhealth/wp-content/uploads/2022/05/General-Referral-Form-SAMH.pdf","SAMH Oasis Day Centre + − Leaflet | OneMap © contributors | Singapore Land Authority Blk 139 Potong Pasir Avenue 3 #01-132 
S350139 Mondays to Fridays (except public holidays): 9am – 5pm
(lunch hour from 1pm – 2pm) 6282 6332 oasis@samhealth.org.sg Website",https://www.sgsocialsupport.com/resource/Bwz8nFPL62Y
Singapore Association for Mental Health Group Homes,"SAMH Group Homes, established in August 1995, provides individuals with stabilised psychiatric conditions the opportunity to experience community integration in the heartlands. This is an important normalisation process for clients who reside in SAMH Group Homes since the majority of Singaporeans live in HDB estates. Clients of SAMH Group Homes are supported in their recovery and personal goals through the provision of vocational and psychosocial rehabilitation services. SAMH Group Homes comprises four fully furnished housing units with a living room, kitchen, bathrooms, and four or five bedrooms in each unit. Two clients of SAMH Group Homes share a room.
Goals

To provide temporary accommodation to persons with stabilised psychiatric illnesses who have the desire to be gainfully employed
To empower clients who reside in SAMH Grioup Homes to gain greater independence and control of their lives
To reduce the need for in-patient treatment by assisting clients of SAMH Group Homes to acquire independent living skills for successful reintegration into the community

Services

Counselling
Case management
Illness management
Job placement and coaching
Social and recreational activities",https://www.sgsocialsupport.com/resource/K7uGTq4-GPL,No Content Found,"Persons with well-managed psychiatric conditions and on regular psychiatric follow-ups Singapore citizens or permanent residents aged 21 to 60 years old Gainfully employed or have the desire to be gainfully employed No recent history of violence, suicide attempts, and alcohol or substance abuse Ambulant and do not have any medical conditions that require nursing care Able to work and live independently with minimal supervision Able to afford monthly programme fees",Please contact the organisation for more details.,"Applicants should be referred by a psychiatrist and a social worker. The application form with the necessary reports should be submitted via AIC IRMS portal. Please address queries to: Head/Deputy Head
SAMH Group Homes 
Blk 239, Bukit Batok East Avenue 5, #01-165, Singapore 650239
T:+65 6564 7003
E:grouphomes@samhealth.org.sg","SAMH Group Homes + − Leaflet | OneMap © contributors | Singapore Land Authority Blk 239, Bukit Batok East Avenue 5, #01-165, 
S650239 Mondays to Saturdays (except Public Holiday): 10am – 6.30pm 6564 7003 grouphomes@samhealth.org.sg Website",https://www.sgsocialsupport.com/resource/K7uGTq4-GPL
Singapore Association for Mental Health YouthReach,"YouthReach provides psychosocial support and recovery programmes for youths (aged 12 to 21) with emotional, psychological and psychiatric issues in the community. Our staff work with youths and their families to empower them to achieve their goals and live in a safe, caring, and inclusive community.
Goals

To develop client’s social and functional competencies through life skills training
To enhance client’s and family strengths and resources in order to minimise risk, promote safety and improve functioning
To assist families in caring for their children

Services

Counselling
Case management
Family psychoeducation programme
Expressive therapies
Psycho-social activities",https://www.sgsocialsupport.com/resource/tEC5Faaya7Z,No Content Found,"Singapore citizens or permanent residents aged 21 years old and below with emotional and psychological challenges No recent history of violence, suicide attempts, alcohol or substance abuse, and sexual acting out behaviours Willing to participate in the centre’s activities Family is willing to participate in case",Please contact the organisation for more details.,"A child or youth should be referred by a psychiatrist, school counsellor, or social worker. An intake interview will be arranged to ascertain suitability. The application form with the necessary assessment and social report should be submitted to: SAMH YouthReach
Social Service Hub @ Tiong Bahru
298 Tiong Bahru Road
#10-06 Central Plaza
Singapore 168730 Tel +65 6593 6424
Email youthreach@samhealth.org.sg For referrals, please download the referral form here https://www.samhealth.org.sg/client/samhealth/wp-content/uploads/2022/05/General-Referral-Form-SAMH.pdf","SAMH YouthReach + − Leaflet | OneMap © contributors | Singapore Land Authority Social Service Hub @ Tiong Bahru
298 Tiong Bahru Road
#10-06 Central Plaza 
S168730 Mondays to Fridays (except public holidays): 9am – 6pm 6593 6424 youthreach@samhealth.org.sg Website",https://www.sgsocialsupport.com/resource/tEC5Faaya7Z
"SPLA (Sex, Porn, Love Addiction) Recovery Programme (We Care Community Services)","The SPLA (Sex, Porn, Love Addiction) Recovery Programme is a structured therapy programme designed for people with sex, pornography and love addictions. The lack of ability to curb these behaviours can cause substantial distress to one’s emotional health and can have an adverse impact on close intimate relationships. At WE CARE, we aim to provide accessible and professional help for individuals and families struggling with various forms of addictions. We provide a safe environment for the individual and family to work on their issue and create long-lasting change.Counselling is provided by trained addiction specialists.Basic programme components6 individual sessions2 family sessions4 group sessions (optional)Depending on needs, some clients may require further sessions after the initial phase of the programme.To download the flyer, click&nbsp;here.&nbsp;",https://www.sgsocialsupport.com/resource/uqL6uJsZfbW,No Content Found,Please contact the organisation for more details.,Please contact the organisation for more details.,Please contact the organisation for more details.,"We Care Community Services + − Leaflet | OneMap © contributors | Singapore Land Authority 11 Jalan Ubi, Block 5, #01-41 
S409074 3165 8017 Website",https://www.sgsocialsupport.com/resource/uqL6uJsZfbW
St Andrew's Autism School,"St. Andrew’s Autism School (SAAS) offers a comprehensive developmental curriculum in accord with evidence-based practices for students on the autism spectrum.We adopt a person-centred approach to designing meaningful Individualised Education or Transition Plan (IEP/ITP) for every&nbsp;student to access the&nbsp;instructional programmes, with the aim to develop essential life skills so that&nbsp;&nbsp;their aspirations, needs and well-being from their perspective can be realised.At SAAS, the teaching team works&nbsp;closely with our Allied Professionals to provide&nbsp;effective interventions&nbsp;to support our students’ sensory and regulatory needs. We also value strong home-school partnerships and seek to support family members and caregivers in providing meaningful engagement for our students beyond the school context.",https://www.sgsocialsupport.com/resource/StgddamR4vx,No Content Found,"If your child meets the following criteria, please click the button to find out more. Singapore citizen or permanent resident (PR) Diagnosed with Autism Spectrum Disorder (ASD) Ambulant, able to move around independently Admissions","Our Programme SAAS focuses on a personalized curriculum that covers social-emotional learning, communication, functional literacy, numeracy, daily living, and vocational skills. We also emphasize the importance of expressive arts, adaptive physical education, and Co-curricular Activities (CCAs) to support the holistic development of our students. Differentiated Curriculum to complement authentic learning opportunities SAAS curriculum engages learners in the class, community, as well as simulated authentic environments, within the safety of the campus. This provides learning environments for students to practise learnt skills, before moving on to the community. Differentiated levels of competency in the curriculum domains (e.g. basic, intermediate, advanced), cater to the needs of diverse learners. Schoolwide Prosocial Behaviours to support positive behaviours for learning Teachers engage all students daily in lessons on prosocial behaviours as they learn to be safe, responsible and respectful students, and reinforce learning in various school settings with the use of visuals and positive language. Community Engagement to foster partnership and trust We encourage our students to be contributing members of the community by volunteering and participating in community events. Engaging with the community fosters partnership and trust, and helps connect our students with the wider community. Vocational Training Programme to provide school-based work experiences Students in the Senior Programme (13 to 18 years old) undergo vocational experiences in areas like food preparation, horticulture, office skills and “live” work in order to apply and hone work behaviours. Transition Programme to facilitate best possible post-school outcomes for student and family Starting Transition Planning for our students early in their school life, working in partnership with their parents, enables them to develop the skills and qualities needed for an aspirational post-school and quality of life. Allied Professional Support to better cater to students’ holistic development Psychologists, occupational, speech and language therapists, and social workers address students’ learning, behaviour, sensory and transition needs, and strive towards a transdisciplinary approach to maximise the benefits of supports to students and their families.",Please contact the organisation for more details.,"St Andrew's Autism School + − Leaflet | OneMap © contributors | Singapore Land Authority 1 Elliot Road 
S458686 6517 3800 enquiry@saac.org.sg Website",https://www.sgsocialsupport.com/resource/StgddamR4vx
St Andrew's Day Activity Centres (St Andrew's Autism Centre),"Our day activity centres (DAC) play a pivotal role in improving the quality of life for individuals with autism. Our primary goal at the DAC is to foster independence and develop essential life skills for Special Education (SPED) graduates who are not work-ready at the point of graduation. We firmly believe that individuals with autism can find meaningful engagement and even productive employment when provided with the right support. Through tailored programs, we address the specific needs and abilities of each client.We offer Dignity of Work programs (vocational training in highly accommodative environments) in areas such as urban farming, packing, and laundry for those with employment potential. For clients who are not yet ready for vocational training, we provide opportunities for skill development through light production work and pre-vocational tasks. Additionally, we guide clients requiring a higher level of support towards managing their behaviour and gaining greater independence in daily living tasks.",https://www.sgsocialsupport.com/resource/YAetJvxKJgp,No Content Found,Please contact the organisation for more details.,Please contact the organisation for more details.,"We operate two day activity centres – one at Siglap and the other at Sengkang. Should you like to get in touch with us regarding our programmes or for admissions at either location, please contact us at admissions_dac@saac.org.sg .","DAC (SENGKANG) + − Leaflet | OneMap © contributors | Singapore Land Authority 147 Compassvale Bow 
S544691 6231 0200 enquiry_saah@saac.org.sg Website DAC (SIGLAP) + − Leaflet | OneMap © contributors | Singapore Land Authority 1 Elliot Road 
S458686 6517 3800 enquiry@saac.org.sg Website",https://www.sgsocialsupport.com/resource/YAetJvxKJgp
St John Singapore Dementia Centre,"St John Singapore Dementia Centre was established to meet the growing demands of senior citizens with dementia and support the government’s care efforts, so they may continue living in their community with dignity.The Centre provides day-care services for Clients with general dementia, assisting their daily activities, and managing challenging behaviour. Our trained staff adopts a person-centred care approach with behaviour analysis, equipping caregivers with appropriate skills.The programme aims to slow the deterioration of the client’s physical and mental functions while enabling them to stay integrated with the community.Specifically catered structured daily programmes and caregiver trainings and services are offered at our Centre as well.",https://www.sgsocialsupport.com/resource/DpHf5pgpWj9,No Content Found,Please contact the organisation for more details.,Please contact the organisation for more details.,Please contact the organisation for more details.,"St John Singapore Dementia Centre + − Leaflet | OneMap © contributors | Singapore Land Authority 420 Beach Rd 
S199582 ddc@stjohn.org.sg Website",https://www.sgsocialsupport.com/resource/DpHf5pgpWj9
St. Andrew's Adult Home (St Andrew's Autism Centre),"St. Andrew’s Adult Home (SAAH)&nbsp;is Singapore’s first purpose-built residential facility for persons with autism. It serves a critical need for individuals who require long-term residential care services. Our dedicated team of healthcare professionals and support staff work tirelessly to ensure the well-being of our residents 24/7. With a focus on Daily Living Skills, Communal Living Skills, and Emotional Behavioural Management, we create a nurturing and inclusive environment, to make communal living possible even for adults with autism with more complex needs.Residents at SAAH have separate living arrangements based on gender, fostering a sense of community. Shared common spaces encourage social interaction and engagement. The activities and programs offered at SAAH are designed to somewhat mirror those at our DACs, encompassing light production work, pre-vocational tasks, recreation, and wellness activities.",https://www.sgsocialsupport.com/resource/33LWnsttaE4,No Content Found,"If your child/ward meets the following criteria, please click the button to download the application form. Singapore Citizen or Permanent Resident (and at least one parent needs to be a Singapore citizen) Between 18 and 55 years old Primary diagnosis of Autism Spectrum Disorder (ASD) / Intellectual Disability (ID) Ambulant (to move about with minimum assistance) Able to partake in activities of daily living (ADL) Does not require close individual supervision or extensive nursing care Application Form",Please contact the organisation for more details.,"To begin your journey with SAAH, please approach a social worker of any Social Service Agency for help in submitting your application to SG Enable. Acceptance to SAAH is subject to suitability and vacancies.","St. Andrew's Adult Home + − Leaflet | OneMap © contributors | Singapore Land Authority 147 Compassvale Bow 
S544691 6231 0200 enquiry_saah@saac.org.sg Website",https://www.sgsocialsupport.com/resource/33LWnsttaE4
Stigma2Strength Singapore,"This initiative aims to apply a more unconventional approach in addressing the topic of SUICIDE and the stigma surrounding it.
Educating on suicide prevention, and addressing the stigmas of mental health conditions, through research-based narratives and lived experiences.",https://www.sgsocialsupport.com/resource/gwVeDmgCYJu,No Content Found,Please contact the organisation for more details.,Please contact the organisation for more details.,Please contact the organisation for more details.,Jenny Teo Jennyteo.s2s@gmail.com Website,https://www.sgsocialsupport.com/resource/gwVeDmgCYJu
Substance Or Alcohol Recovery programme (SOAR) Programme (We Care Community Services),"Addiction is a mental health disorder. Many people have their health,&nbsp;finances and, ultimately, their lives turned upside down by addiction.&nbsp;However, with consistent treatment and support,&nbsp;recovery is possible.&nbsp;At WE CARE, our mission is to provide accessible and professional&nbsp;help for individuals and families struggling with various forms of&nbsp;addiction. We provide a safe environment for the individual and&nbsp;family to work on their issues and create long-lasting change.The SOAR (Substance or Alcohol Recovery) Programme is a structured therapy programme designed for people with substance, prescription meds and/or alcohol abuse problems.Counselling is provided by trained addiction specialists.Basic programme components:6 individual sessions2 family sessions4 group sessionsDepending on needs, some clients may require further sessions&nbsp;after the initial phase of the programme.To download the flyer, click&nbsp;here.&nbsp;",https://www.sgsocialsupport.com/resource/saZ5wv-Psgd,No Content Found,Please contact the organisation for more details.,Please contact the organisation for more details.,Please contact the organisation for more details.,"We Care Community Services + − Leaflet | OneMap © contributors | Singapore Land Authority 11 Jalan Ubi, Block 5, #01-41 
S409074 3165 8017 help@wecare.org.sg Website",https://www.sgsocialsupport.com/resource/saZ5wv-Psgd
The Achievers - Friends of IMH,"The Achievers – Friends of IMH, is a non-profit, non-religious volunteer group established in 1 Nov 1999. We have since been working with our special group of people with mental disabilities at the IMH (Institute of Mental Health), Singapore.",https://www.sgsocialsupport.com/resource/XV2T46BJvWP,No Content Found,Please contact the organisation for more details.,Please contact the organisation for more details.,Please contact the organisation for more details.,The Achievers - Friends of IMH Website,https://www.sgsocialsupport.com/resource/XV2T46BJvWP
The Codette Project,"The Codette Project is a non-profit organisation (NPO) that seeks to empower minority/Muslim women through tech. Inspired by the work of organisations like Black Girls Code in the United States, its founder, Nurul, wanted to create more equitable outcomes through tech with improved access and opportunities.
TCP provides support and opportunities for minority/Muslim women and girls to participate in the tech industry through workshops and interactive digital content.",https://www.sgsocialsupport.com/resource/6pcCmHs6yqa,No Content Found,Please contact the organisation for more details.,Please contact the organisation for more details.,Contact through form,The Codette Project Website,https://www.sgsocialsupport.com/resource/6pcCmHs6yqa
